NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,5.8969,12.554,13.59,14.134,4.8902,12.578,17.538,11.222,8.472,9.3477,3.1096,6.1425,9.5846,4.9277,9.7498,7.5245
1,3.0004,13.3,14.073,12.592,10.136,12.649,16.787,8.4457,4.8259,5.0624,5.6183,7.8189,7.9767,9.9275,11.277,9.125
2,7.6204,14.052,13.442,6.0957,15.876,10.21,11.878,5.2,0.26239,-8.132,2.3231,2.5844,3.397,5.2972,6.2191,-6.6033
3,0.41772,7.589,18.562,19.354,12.768,15.337,18.662,14.148,-4.645,-14.525,-4.7219,-1.4036,-0.5203,-0.81624,-5.8143,-5.0818
4,3.3844,14.266,13.137,8.8209,17.61,12.245,9.7868,4.9629,3.6792,2.6317,8.6026,6.7132,6.8597,5.0389,1.6523,4.1462
5,5.8845,12.541,13.624,14.024,4.9316,12.647,17.532,11.183,8.3011,9.3656,3.1144,6.1417,9.5363,4.9542,9.8497,7.5245
6,3.018,13.429,14.165,12.744,10.089,12.702,16.832,8.4432,4.8468,5.0731,5.7057,7.9408,7.9236,9.9297,11.307,9.125
7,7.723,14.117,13.411,6.1687,15.799,10.107,11.863,5.0335,0.19562,-8.1218,2.3464,2.5565,3.4825,5.284,6.142,-6.6033
8,0.42175,7.4635,18.604,19.465,12.772,15.507,18.695,14.073,-4.6837,-14.509,-4.6896,-1.4295,-0.63457,-0.81151,-5.8171,-5.0818
9,3.2812,14.283,13.186,8.9473,17.595,12.312,9.6492,5.007,3.8155,2.6357,8.5224,6.7154,6.8237,4.9594,1.6656,4.1462
10,5.8859,12.501,13.528,14.12,4.866,12.6,17.555,11.246,8.4081,9.4894,3.1196,6.2271,9.5115,4.9317,9.8094,7.5245
11,3.0036,13.34,14.187,12.766,10.061,12.739,16.943,8.443,4.791,5.1361,5.6223,7.9109,7.9995,10.066,11.336,9.125
12,7.631,14.161,13.411,6.1287,15.852,10.229,11.796,5.1041,0.22945,-7.9957,2.3121,2.5986,3.3983,5.2163,6.3114,-6.6033
13,0.44168,7.617,18.613,19.477,12.697,15.331,18.665,14.209,-4.7721,-14.558,-4.6175,-1.4031,-0.57565,-0.87499,-5.7572,-5.0818
14,3.4544,14.134,13.141,8.9274,17.575,12.238,9.7247,4.8826,3.6765,2.6296,8.6068,6.7352,6.8289,5.1144,1.6949,4.1462
15,5.9835,12.421,13.429,14.217,4.8614,12.727,17.706,11.269,8.4342,9.3462,3.1907,6.1665,9.6018,4.9228,9.7057,7.5245
16,3.0616,13.327,14.019,12.762,9.9755,12.647,16.876,8.5496,4.8461,5.0521,5.5901,7.9084,7.9334,9.9945,11.338,9.125
17,7.6065,14.064,13.502,6.248,15.733,10.054,11.793,5.1114,0.17891,-7.9712,2.2055,2.5939,3.331,5.3874,6.238,-6.6033
18,0.27328,7.4483,18.66,19.454,12.69,15.402,18.742,14.239,-4.5961,-14.404,-4.7078,-1.4127,-0.60616,-0.81488,-5.8245,-5.0818
19,3.3262,14.154,13.241,8.8141,17.577,12.277,9.6944,4.9747,3.6657,2.5286,8.4318,6.707,6.8034,5.0346,1.6135,4.1462
20,5.9303,12.442,13.533,14.135,4.9942,12.589,17.66,11.207,8.3231,9.4711,3.0874,6.1097,9.5698,4.9889,9.7522,7.5245
21,3.0644,13.4,14.207,12.754,10.024,12.693,16.828,8.4019,4.9052,5.1316,5.6541,7.8281,8.0393,9.9299,11.374,9.125
22,7.6367,14.065,13.415,6.1093,15.727,10.092,11.939,5.0757,0.27687,-8.0165,2.2375,2.4718,3.3273,5.3446,6.2456,-6.6033
23,0.28694,7.4978,18.575,19.377,12.759,15.401,18.754,14.227,-4.6419,-14.437,-4.5713,-1.4296,-0.63647,-0.8708,-5.764,-5.0818
24,3.3417,14.305,13.206,8.7964,17.577,12.268,9.6646,5.0363,3.6803,2.503,8.5194,6.8285,6.9425,4.9918,1.6798,4.1462
25,5.9808,12.546,13.562,14.138,4.9879,12.723,17.599,11.131,8.417,9.4773,3.2387,6.2219,9.4761,4.9649,9.8606,7.5245
26,3.0924,13.335,14.107,12.665,9.9725,12.62,16.87,8.4842,4.8387,4.9974,5.5739,7.9872,7.9883,10.051,11.262,9.125
27,7.7915,14.167,13.397,6.1094,15.887,10.084,11.973,5.2157,0.22701,-8.1398,2.354,2.4991,3.312,5.3466,6.2608,-6.6033
28,0.27918,7.6219,18.593,19.531,12.778,15.4,18.741,14.107,-4.7214,-14.523,-4.7009,-1.5184,-0.63687,-0.96027,-5.7413,-5.0818
29,3.3144,14.113,13.295,8.7699,17.709,12.237,9.6815,4.9674,3.7524,2.4969,8.547,6.7701,6.8634,4.9983,1.7364,4.1462
30,9.5991,14.112,6.593,5.9763,10.403,7.978,3.984,10.697,9.6422,13.538,6.8655,14.164,16.233,5.9638,13.686,-1.2784
31,8.092,13.428,11.411,7.1085,10.997,9.6182,8.6814,11.296,7.0181,5.9916,-0.14034,6.2283,2.7094,-3.5757,-4.5422,-3.1911
