NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,26.867,25.809,25.619,20.171,12.814,32.75,24.824,30.431,6.3548,6.5594,31.427,31.631,33.385,29.067,9.9279,6.939
1,21.697,13.173,10.493,7.0833,6.4648,14.745,10.178,9.9954,-5.9075,-3.1984,12.45,8.1423,4.9999,7.6202,-12.565,0.23463
2,14.594,5.9707,0.85186,-0.2485,1.3494,1.4722,1.897,-2.0864,-9.951,-10.271,-1.7902,-3.5861,-4.3742,-0.88017,-16.824,4.4599
3,18.498,5.7067,-1.6726,-2.2943,-2.3048,-2.5868,-0.68158,-8.5659,-5.5392,-16.633,-7.2091,-5.692,-4.3332,1.2357,-9.0424,10.096
4,15.779,8.9037,-5.2166,-6.7181,-3.5979,-8.2052,-7.5129,-18.12,2.7182,-16.336,-12.232,-13.756,-11.238,-1.6683,-8.7833,14.564
5,26.956,25.871,25.66,20.164,12.77,32.599,24.977,30.34,6.4566,6.4821,31.489,31.543,33.376,29.251,10.052,6.939
6,21.741,13.301,10.395,6.943,6.498,14.618,10.218,10.075,-6.0042,-3.2805,12.444,8.0474,5.0849,7.5352,-12.556,0.23463
7,14.588,5.8622,0.86349,-0.26373,1.5078,1.3931,1.8434,-2.1676,-9.9657,-10.236,-1.9257,-3.6688,-4.5499,-1.0031,-16.959,4.4599
8,18.423,5.7258,-1.6277,-2.2521,-2.2131,-2.4999,-0.71818,-8.503,-5.4394,-16.675,-7.2942,-5.5562,-4.3301,1.3826,-9.0262,10.096
9,15.815,8.8415,-5.2947,-6.6652,-3.6382,-8.1204,-7.5394,-18.019,2.5815,-16.286,-12.285,-13.705,-11.215,-1.7217,-8.8707,14.564
10,26.846,25.779,25.592,20.171,12.72,32.755,24.944,30.421,6.4321,6.5747,31.522,31.624,33.435,29.185,9.8682,6.939
11,21.62,13.282,10.403,6.9803,6.412,14.71,10.222,10.144,-5.9102,-3.2172,12.42,7.9942,4.9875,7.5746,-12.55,0.23463
12,14.551,5.9091,0.92279,-0.25768,1.5171,1.5755,1.8349,-2.1614,-9.8732,-10.165,-1.9367,-3.5369,-4.5577,-0.91504,-16.816,4.4599
13,18.491,5.7975,-1.7614,-2.2853,-2.2258,-2.4211,-0.63851,-8.463,-5.5085,-16.654,-7.1833,-5.5929,-4.3776,1.3001,-9.0655,10.096
14,15.687,8.9625,-5.1254,-6.717,-3.587,-8.2358,-7.4793,-18.127,2.69,-16.306,-12.271,-13.619,-11.134,-1.5849,-8.9337,14.564
15,26.94,25.82,25.622,20.215,12.728,32.727,24.952,30.356,6.3415,6.6437,31.354,31.628,33.335,29.091,10.026,6.939
16,21.587,13.152,10.403,7.0143,6.6009,14.681,10.181,10.078,-5.95,-3.2677,12.554,8.1171,5.0865,7.5551,-12.592,0.23463
17,14.559,5.9059,0.8889,-0.259,1.415,1.404,1.8852,-2.156,-9.8778,-10.328,-1.8397,-3.6589,-4.3938,-1.014,-16.849,4.4599
18,18.406,5.7468,-1.6965,-2.2984,-2.3779,-2.468,-0.66086,-8.6099,-5.4963,-16.794,-7.1289,-5.6488,-4.4836,1.3039,-9.1291,10.096
