NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-10.061,-2.785,-7.6354,-10.617,-1.1577,-9.2151,-8.277,-12.619,2.3684,-3.6902,-1.2085,-7.4945,-3.7132,1.1804,-8.777,-5.0763
1,-17.393,-16.102,-12.733,-12.386,-2.5778,-16.869,-12.098,-16.102,-4.7644,-14,-13.588,-24.127,-15.689,-12.101,-12.552,-6.286
2,-14.261,-20.74,-9.8284,-11.075,-5.1226,-15.06,-11.453,-10.528,-15.716,-10.042,-17.272,-25.821,-16.702,-13.968,-7.9551,-10.131
3,-8.5312,-9.5655,-10.523,-11.291,-0.46361,-11.525,-12.792,-9.9525,-11.493,-5.2651,-6.6661,-13.385,-8.5198,-4.4027,-12.186,-8.5597
4,-5.881,-3.6609,-6.1756,1.3188,-3.646,-3.9325,-3.9982,-2.6511,-7.5618,-8.1259,-5.0877,-7.1932,-5.8327,-5.9445,-10.525,-3.2932
5,-10.137,-2.8171,-7.5412,-10.568,-1.2765,-9.2895,-8.1492,-12.58,2.3669,-3.6755,-1.0731,-7.543,-3.8027,1.2245,-8.7345,-5.0763
6,-17.445,-15.958,-12.835,-12.489,-2.5714,-16.86,-12.088,-16.125,-4.8428,-14.027,-13.59,-24.218,-15.727,-12.114,-12.462,-6.286
7,-14.295,-20.828,-9.7762,-11.225,-5.2303,-15.032,-11.435,-10.59,-15.612,-10.082,-17.268,-25.833,-16.693,-13.866,-7.9832,-10.131
8,-8.4861,-9.5968,-10.655,-11.328,-0.3197,-11.366,-12.841,-9.9729,-11.433,-5.2268,-6.6297,-13.405,-8.5411,-4.4288,-12.251,-8.5597
9,-5.9077,-3.7253,-6.2124,1.3332,-3.7217,-3.9002,-4.0212,-2.5586,-7.4398,-8.1341,-5.2124,-7.2286,-5.834,-6.0455,-10.539,-3.2932
10,-10.141,-2.7452,-7.6106,-10.563,-1.1703,-9.1939,-8.2662,-12.635,2.4214,-3.7764,-1.1604,-7.5699,-3.7342,1.1822,-8.7109,-5.0763
11,-17.433,-15.96,-12.803,-12.457,-2.7313,-16.85,-12.209,-16.092,-4.796,-13.982,-13.569,-24.15,-15.588,-12.217,-12.457,-6.286
12,-14.282,-20.709,-9.9572,-11.251,-5.2188,-15.032,-11.334,-10.544,-15.639,-10.175,-17.306,-25.767,-16.82,-13.881,-8.0532,-10.131
13,-8.5984,-9.4392,-10.532,-11.419,-0.38782,-11.489,-12.857,-9.9056,-11.511,-5.248,-6.5564,-13.311,-8.5172,-4.3451,-12.214,-8.5597
14,-5.9685,-3.7209,-6.2285,1.283,-3.7117,-4.0176,-4.0506,-2.6926,-7.5424,-8.013,-5.1531,-7.2177,-5.8892,-5.9289,-10.617,-3.2932
15,0.19981,5.394,-5.6936,-4.1917,-10.313,2.2235,-2.9994,0.12423,-9.1766,2.8614,1.8259,0.91283,-2.1247,-10.818,-5.3618,-6.0855
16,6.7702,8.6854,-4.2342,-6.9961,-9.6262,-1.9527,-4.4384,-1.5483,2.8242,12.963,3.768,2.5424,0.82506,-7.1474,-1.7088,-6.7713
