NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,25.622,7.1824,-14.15,-20.262,-6.1168,-8.9233,-12.381,-12.992,-2.0981,-4.7168,-16.441,-15.943,-9.3898,-8.4739,-16.608,-9.3305
1,0.17785,-5.7966,-9.9357,-11.48,-5.6529,-5.6346,-5.5896,-7.0315,-6.8301,-1.7533,-16.039,-10.841,-4.9066,-4.0495,-17.355,-12.427
2,-1.2901,9.6415,6.8175,17.622,-5.9943,10.342,13.302,9.5782,-0.97564,6.3333,3.2737,6.2315,9.9373,9.8845,-1.9512,0.3629
3,6.2446,29.751,21.296,32.864,-4.0606,28.624,29.425,24.619,0.56951,4.1123,13.367,18.233,18.856,21.093,14.436,8.6702
4,-2.6432,17.939,14.619,19.664,0.14845,19.688,20.055,16.456,-1.1348,8.2942,12.297,18.125,15.695,18.617,17.075,14.745
5,25.747,7.1801,-14.121,-20.412,-6.2345,-8.9451,-12.395,-12.906,-2.038,-4.7968,-16.448,-15.784,-9.3649,-8.4037,-16.539,-9.3305
6,0.27364,-5.8345,-10.053,-11.487,-5.7699,-5.753,-5.7052,-7.1834,-6.7401,-1.6754,-16.162,-10.736,-5.0318,-3.9316,-17.277,-12.427
7,-1.2889,9.5232,6.7123,17.563,-5.9991,10.241,13.316,9.4414,-1.1215,6.3832,3.3262,6.208,9.9056,9.7702,-2.0012,0.3629
8,6.3027,29.764,21.386,32.791,-4.1372,28.478,29.537,24.682,0.44761,4.2005,13.219,18.232,18.941,21.115,14.549,8.6702
9,-2.587,17.92,14.726,19.695,0.095372,19.669,20.049,16.451,-1.2437,8.1921,12.185,18.242,15.708,18.495,17.245,14.745
10,25.629,7.1781,-14.189,-20.282,-6.119,-8.9332,-12.477,-13.063,-2.1061,-4.6328,-16.415,-15.778,-9.3613,-8.4772,-16.658,-9.3305
11,0.22132,-5.8273,-10.015,-11.476,-5.7743,-5.7726,-5.6546,-7.1279,-6.7513,-1.7594,-16.01,-10.755,-5.0182,-3.9553,-17.368,-12.427
12,-1.3145,9.6375,6.8051,17.657,-6.0307,10.252,13.328,9.4162,-1.1083,6.3442,3.3392,6.1727,9.9287,9.7617,-1.9006,0.3629
