NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,1.179,-19.374,-9.5771,-15.407,-15.508,-15.962,-1.1177,1.2999,6.2873,-5.1917,-3.0485,-2.8867,3.1649,6.3391,8.8013,-5.1582
1,9.9771,-11.858,-8.4824,-7.8671,-9.9172,-16.347,-8.2397,-10.015,-0.043206,5.125,-26.414,7.8419,-22.181,-19.46,-0.8717,-20.116
2,6.3705,4.4031,3.4622,9.7913,9.4063,-4.8251,-0.068352,-2.9276,-3.2188,3.7672,-11.445,2.0034,-6.2988,0.85565,1.2784,-0.50563
3,2.342,18.096,18.007,22.026,22.377,12.418,11.404,8.3077,-7.1993,3.3712,9.6678,0.60271,14.251,23.481,7.8804,16.593
4,2.3445,16.05,16.628,14.708,9.1037,13.954,12.081,11.734,-6.5835,-0.39632,4.715,-2.6747,7.6934,10.901,7.0294,4.4239
5,1.179,-19.374,-9.5771,-15.407,-15.508,-15.962,-1.1177,1.2999,6.2873,-5.1917,-3.0485,-2.8867,3.1649,6.3391,8.8013,-5.1582
6,9.9771,-11.858,-8.4824,-7.8671,-9.9172,-16.347,-8.2397,-10.015,-0.043206,5.125,-26.414,7.8419,-22.181,-19.46,-0.8717,-20.116
7,6.3705,4.4031,3.4622,9.7913,9.4063,-4.8251,-0.068352,-2.9276,-3.2188,3.7672,-11.445,2.0034,-6.2988,0.85565,1.2784,-0.50563
8,2.342,18.096,18.007,22.026,22.377,12.418,11.404,8.3077,-7.1993,3.3712,9.6678,0.60271,14.251,23.481,7.8804,16.593
9,2.3445,16.05,16.628,14.708,9.1037,13.954,12.081,11.734,-6.5835,-0.39632,4.715,-2.6747,7.6934,10.901,7.0294,4.4239
10,3.451,15.999,16.843,13.54,9.0659,17.064,14.092,9.7694,-2.8289,0.84893,12.986,1.3424,10.626,9.8676,5.9944,6.984
11,-1.9494,21.595,20.336,19.208,16.687,23.973,18.731,12.296,-6.6637,-3.8381,21.388,-2.9515,14.046,11.457,6.6143,16.835
12,0.65543,12.152,12.176,8.9783,0.89806,10.95,8.0324,5.3357,-2.3918,7.1703,4.8723,11.232,0.50903,-5.2994,11.508,-3.8406
13,-8.9394,8.4671,9.5771,7.4466,4.3611,9.3564,9.1375,8.4181,-4.877,-5.0143,18.729,-2.6435,18.616,12.293,-9.2742,11.638
14,-9.2542,7.9322,7.0201,4.3968,3.8865,7.0039,8.9614,8.9944,0.014836,-3.5742,9.2371,2.3667,15.169,8.3923,-2.5312,15.592
15,0.0519,-18.833,-15.289,-21.057,-17.561,-20.465,-14.534,-8.898,1.4089,2.064,-14.85,6.7875,-13.782,-15.58,-5.2012,-7.3263
16,-2.6421,-17.871,-20.458,-20.629,-17.158,-23.84,-21.294,-16.988,-8.7256,-2.4591,-24.343,0.28123,-24.702,-25.755,-22.627,-26.849
17,-5.9924,-7.002,-13.854,-10.414,-4.5615,-13.025,-14.515,-12.221,-15.044,-6.0668,-7.7091,-0.75324,-8.3072,-9.9462,-18.263,-12.584
18,-9.3551,12.16,3.9394,17.409,21.076,11.126,1.2389,0.52001,-9.7016,-13.319,12.884,-8.9031,14.464,16.874,-3.3593,16.759
19,-4.0175,3.7816,4.3669,12.843,14.014,4.8215,3.5742,3.5082,4.5587,-5.2676,3.5182,0.25321,3.7586,10.578,15.033,11.808
20,6.0945,-5.0921,-7.2749,-3.8045,-7.6236,0.92065,-7.9847,-1.228,4.6609,6.6273,-2.5451,10.702,-14.019,-18.25,-11.038,-21.205
21,2.2459,-4.4496,-2.2475,1.2713,2.1387,3.9295,-5.5508,4.0874,5.7368,4.7626,5.2074,5.1571,2.4124,-0.80895,-23.402,-2.2892
22,-7.3237,0.16644,0.45382,1.4744,2.1953,5.3886,-1.5238,5.9728,2.6094,0.2323,8.5967,-1.5315,11.097,7.3353,-14.027,11.125
23,-7.0026,11.907,3.7189,9.0585,7.8061,10.399,0.94301,0.87236,2.0622,-1.8271,0.66373,-5.2689,2.3167,-2.8951,-6.3423,0.24165
24,2.2568,-15.183,-7.9204,-15.158,-11.959,-14.797,-0.139,1.3461,8.5651,-2.3337,-3.4183,-6.9856,0.0082483,-3.692,7.4913,4.121
25,6.7775,-2.4114,-3.6892,-4.732,-1.3292,-3.4652,-1.5431,-4.3682,11.123,9.385,-11.355,2.4335,-8.9003,-10.61,1.5746,-9.2544
26,3.6829,9.5981,3.4321,5.5571,5.079,7.7459,5.2188,-1.8734,6.9695,5.609,1.4358,-0.8522,2.8927,3.6707,-4.8166,-0.41371
27,4.398,-5.8726,-0.7377,-5.7545,-7.7995,-3.2603,4.2897,2.2279,-1.7186,2.9589,10.56,-3.8334,14.361,15.665,-3.6707,10.011
28,10.795,-20.22,-11.739,-22.044,-22.463,-18.712,-8.4169,-7.069,-15.205,7.5967,-16.445,-0.3061,-12.301,-10.76,-4.3458,-15.37
29,20.964,-10.757,-10.226,-14.827,-15.901,-15.545,-10.635,-15.409,-36.968,17.837,-24.084,12.039,-24.62,-19.156,-7.1302,-24.73
30,11.709,18.298,13.368,16.273,11.686,10.982,10.638,10.048,-37.875,12.304,8.7635,5.5128,4.9948,12.909,9.2923,9.9891
31,7.5058,14.51,15.397,17.474,8.8602,10.261,12.35,11.194,-16.699,8.7379,7.0325,0.87002,4.8951,8.0269,11.594,10.001
32,7.7463,13.778,15.574,16.196,9.8964,7.5075,8.8447,6.0633,0.96077,10.242,5.255,4.8896,1.9275,-0.68379,12.628,3.7486
33,3.288,5.8592,11.171,8.2872,2.942,-1.199,5.3767,2.3258,9.7466,1.4414,8.757,-1.4422,6.9062,-0.91218,11.622,5.0315
34,5.3849,-0.55956,3.5405,-1.5589,-2.8168,-4.9336,-1.4005,-1.0542,15.744,5.0912,-0.80727,8.2885,-1.1933,-7.6578,10.169,-0.37737
35,5.4427,-7.7323,-10.88,-9.6999,-9.0148,-10.013,-7.8985,-11.305,12.306,-5.4112,-5.0232,-1.0371,-4.6868,-4.182,-1.0457,3.5367
36,5.1922,-8.0299,-14.005,-7.0462,-6.0079,-7.1662,-12.101,-12.29,16.52,4.2994,-18.505,8.9549,-18.253,-16.536,8.5053,-14.464
37,0.50617,-1.4423,-7.314,-0.12114,3.0119,-0.46638,-7.7071,-6.8302,17.751,-2.8893,-6.0957,-3.9967,-4.6421,-1.3435,8.7167,-6.3934
38,-8.7286,16.859,8.5396,17.681,19.093,17.663,5.14,2.5247,17.769,-2.2552,13.191,-4.1726,12.832,18.168,12.203,13.564
39,-11.772,15.731,10.334,17.717,17.011,18.368,13.469,9.7744,17.249,-13.651,23.943,-16.485,24.797,32.801,6.693,23.338
40,-23.281,12.45,8.8119,15.438,14.982,15.948,3.742,7.7231,3.2993,-17.567,2.342,-13.947,-0.64044,4.4521,-12.667,3.2845
