NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-5.1591,-3.2801,-12.556,-12.16,-11.056,-6.1385,-18.09,-15.579,-5.0266,-6.6422,-8.8389,-11.816,-15.077,-12.72,-23.394,-11.241
1,-3.3515,-13.32,-21.766,-21.711,-18.907,-19.136,-22.652,-22.65,-4.9161,-0.81142,-14.961,-5.0098,-19.965,-21.469,-11.435,-8.9962
2,-1.6146,-7.3439,-17.762,-15.257,-10.744,-13.232,-16.331,-16.536,-8.1185,-0.50249,-16.545,-7.2112,-19.307,-24.654,-4.4439,-10.571
3,4.5594,-6.492,-14.012,-11.786,-4.8723,-9.0575,-11.751,-8.3303,-2.9681,4.2704,-7.1766,-0.0596,-7.7462,-13.195,6.7464,-0.69973
4,5.0713,-6.7665,-11.514,-10.37,-3.727,-6.246,-6.8619,-1.7636,-2.1637,-1.9417,0.12582,-3.1447,-0.015765,-2.4633,6.2835,3.4935
5,10.151,1.2801,1.1827,3.8031,6.4713,4.4215,0.46091,11.615,0.86261,8.6538,-2.8925,14.158,6.9805,-2.3598,25.469,-1.5494
6,13.891,9.3507,13.393,15.513,13.407,15.628,16.461,18.724,-1.4982,10.241,11.49,17.238,16.713,12.047,18.041,8.9554
7,12.504,8.8951,18.098,15.917,7.5141,15.368,18.006,15.21,-2.5801,4.6576,12.957,9.5375,10.934,13.409,-2.5511,3.8734
8,10.159,9.9535,17.925,16.249,5.0528,8.7698,13.264,7.3575,4.2537,8.445,3.2094,16.203,-2.7914,4.8807,-7.9717,-4.535
9,3.1835,9.8189,11.855,11.276,0.83616,1.4242,6.1876,-6.1613,0.99122,3.3263,-5.0661,7.8198,-15.564,-7.4693,-16.898,-11.204
10,-12.609,-4.9777,-0.0036424,7.209,11.662,-8.8713,2.6172,-11.444,3.4057,-16.722,2.9727,-19.77,8.1647,12.924,-2.9426,12.462
11,-8.6608,-15.953,-14.194,-13.271,-3.2125,-20.5,-11.673,-20.934,5.3888,-16.122,-5.9764,-20.334,3.851,9.1636,5.0012,13.72
12,-3.614,-21.792,-21.482,-25.202,-14.036,-24.419,-20.258,-23.392,1.6164,-5.5784,-18.708,-13.78,-9.1062,-8.304,7.8577,-3.0651
13,-5.4294,-17.282,-17.412,-18.429,-13.974,-18.022,-19.524,-16.492,-3.7527,0.22767,-18.987,-7.2513,-12.11,-16.287,3.1533,-3.9195
