NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-2.7047,-9.8895,-8.301,-13.61,-2.8849,-4.5409,-1.4337,-9.6197,0.53336,-10.403,0.86502,-10.206,0.45415,14.01,-4.7459,12.971
1,3.2824,-14.857,-15.938,-16.041,-9.2206,-12.287,-13.123,-21.369,1.7009,6.1838,-18.711,2.7692,-19.151,-5.0251,-5.8481,-4.5713
2,0.46828,-0.18783,-5.6492,-1.8358,1.4529,0.54231,-3.4548,-11.921,0.48178,2.9923,-17.339,-4.1667,-18.55,-5.9638,-12.28,-6.7892
3,1.6311,8.4699,5.9978,5.5696,6.7691,11.017,10.81,-0.82365,4.1922,4.2523,-2.1634,0.65499,-3.7677,3.579,-0.60117,3.8308
4,10.341,-4.6848,-2.3276,-8.9617,-6.2442,-2.2129,0.37268,-10.108,4.5848,1.8728,-1.9442,-0.32001,0.59099,3.5993,9.9901,3.326
5,3.0565,12.808,15.756,13.727,8.2479,13.415,15.416,9.6104,-1.2257,4.0734,3.218,7.5941,9.1806,4.0795,15.939,-2.2272
6,4.2521,-6.1654,2.1429,-0.13843,-5.8763,-5.0068,-0.34699,1.6416,1.1802,3.2617,7.9778,7.4939,15.532,7.2001,19.096,3.9692
7,-7.4051,12.362,10.866,14.762,8.7394,8.8505,10.331,9.4606,-0.90205,2.635,2.6935,0.97063,9.8995,1.1706,0.35948,-6.4787
8,-6.4371,1.5267,-1.0603,1.501,-3.5971,-3.0605,0.55199,-2.1665,1.4558,3.1195,-1.8591,2.6226,5.4386,-3.4784,3.0859,-4.2818
9,-5.4155,-12.801,-14.956,-15.097,-16.565,-19.95,-13.385,-11.705,-1.5605,-2.341,-1.9342,-4.127,1.9104,-5.6896,-1.484,-1.1207
10,-13.041,5.0238,-1.5184,-0.15347,1.7567,-5.1032,-1.93,-0.21555,-2.6783,0.60823,-4.4254,-0.83259,-5.8198,-13.45,-9.4534,-9.3354
11,-13.102,-0.13481,-2.9548,-1.5781,-1.8308,-7.7734,-3.8353,-2.4545,-1.7888,-8.5109,4.6675,-9.8257,-0.54787,-5.9161,-12.709,-4.699
12,-8.8796,-4.1761,-5.7871,-2.5552,-8.072,-9.5221,-11.206,-5.8977,-1.1032,-8.9486,2.0846,-9.3188,-5.4393,-8.4788,-12.534,0.77799
13,-9.0795,-1.6909,-2.7336,0.86709,0.37525,-3.2774,-9.8095,-5.882,-2.4947,-9.6982,-3.8388,-9.6113,-14.581,-13.811,-18.591,-3.167
14,-2.4325,-16.265,-12.984,-14.466,-8.0778,-15.834,-17.524,-14.237,-2.2582,-11.295,0.30555,-11.293,-7.5673,-3.6945,-13.738,2.7063
15,-9.0807,-1.6783,-2.7104,0.87124,0.37092,-3.3152,-9.8011,-5.8061,-2.4826,-9.757,-3.8646,-9.6253,-14.538,-13.808,-18.597,-3.167
16,-2.4285,-16.318,-13.029,-14.446,-8.0519,-15.787,-17.602,-14.189,-2.181,-11.251,0.31174,-11.315,-7.5626,-3.6865,-13.723,2.7063
17,2.7266,-11.944,-14.841,-12.618,-9.5497,-13.372,-16.813,-12.484,1.2058,1.5246,-10.247,-1.8273,-15.371,-12.032,-13.207,-6.9533
18,4.808,4.0532,0.75467,1.3979,4.2343,4.4114,2.8786,5.5221,-1.8182,2.631,-0.17085,-1.1171,-4.1706,-2.5465,-7.9158,-5.56
19,9.9975,5.4428,6.3961,2.3878,4.1919,7.8394,8.0837,13.725,-4.3721,-1.7876,11.137,-0.21554,10.109,9.177,3.2077,6.1934
20,3.3504,10.972,12.256,10.511,10.774,14.441,14.232,16.444,-2.6453,-6.7831,20.33,1.5733,26.087,23.026,17.836,7.8884
21,3.3201,-1.6802,1.9929,-1.9198,-1.0244,1.6546,1.7903,5.354,1.556,-9.0802,8.7428,1.3168,13.736,10.268,16.045,5.7706
22,6.9738,-4.9167,-3.8119,-4.3383,-5.62,-4.5483,-6.1775,-1.9305,1.4748,1.6759,-11.167,10.476,-5.6412,-9.5451,11.42,-3.7439
23,6.9113,-7.3318,-1.6412,-0.60322,-2.9258,-5.1641,-1.5376,-1.7315,-1.3759,1.9862,-8.0438,5.3266,-3.7364,-3.6005,3.7168,-3.1687
24,3.5956,3.3832,5.5527,10.251,3.5574,2.8685,7.2922,-0.51648,4.3272,13.774,-15.404,15.087,-15.287,-12.344,-7.8744,-10.885
25,2.0448,5.063,4.7208,4.084,-3.7429,3.8132,1.617,9.9271,0.61155,1.9627,9.0252,10.198,2.4321,1.7307,-7.5865,0.062244
26,4.094,-3.2621,-5.502,-7.7369,-15.492,-7.1386,-10.497,-5.5668,1.4726,3.2974,-5.8076,8.76,-13.402,-16.301,-5.2759,-14.909
27,0.65728,4.3638,0.35331,0.14173,-6.7459,1.1954,-1.6206,-1.6514,1.1641,10.597,-7.3362e-05,10.462,-11.837,-17.422,2.3505,-12.086
28,-5.3597,11.118,5.0436,7.1009,2.8618,8.9398,6.4688,5.2597,0.51206,2.6056,9.4518,-1.9826,-3.4128,-7.1026,-0.067669,1.165
29,1.8044,-0.67725,-1.3205,-4.0911,-5.1966,0.30906,-4.7464,-5.7251,6.7773,0.57447,12.12,-3.0251,2.8306,0.33086,9.4761,12.861
30,7.7551,-16.638,-13.02,-15.903,-14.534,-13.787,-17.276,-17.738,6.5914,2.2442,-6.4487,-5.5593,-8.3037,-9.3683,6.4108,-2.9597
31,5.3378,-1.264,-3.2188,-0.82349,0.593,-0.21672,-1.8318,-2.654,2.7693,11.284,-9.2338,2.9453,-2.7585,-5.3263,2.1916,-8.9808
32,-0.26321,8.8443,8.9468,10.061,12.359,11.963,13.886,13.779,-3.3651,1.3251,11.639,-6.2548,22.964,19.242,4.7673,12.162
33,-4.2678,4.6906,7.8024,9.9104,12.423,8.34,15.276,13.04,-2.3161,-4.0566,6.0837,-5.0467,19.839,18.269,12.864,17.697
34,-2.2949,-8.1625,-5.4918,-4.1657,-1.5526,-2.7032,4.943,2.9434,-0.42681,-12.641,-2.6338,-8.1758,9.5783,8.4036,6.871,8.8476
35,-10.331,-19.567,-19.435,-15.821,-14.23,-13.994,-12.037,-11.755,-8.0835,2.0029,-19.89,-2.3901,-19.453,-17.549,-11.403,-20.84
36,-20.496,-17.802,-17.869,-17.927,-12.285,-14.657,-16.344,-12.093,-12.678,-6.566,-11.955,-7.1716,-17.071,-16.223,-24.848,-13.227
37,-22.064,-8.1532,-10.14,-12.992,-5.433,-5.5085,-12.345,-5.8342,-11.241,-11.895,-3.8179,-13.86,-11.841,-12.769,-29.145,-8.4399
38,-16.466,-6.4958,-7.3781,-10.004,-4.4496,-4.1244,-8.6905,-3.7444,-4.22,-10.843,1.7108,-13.198,-7.6082,-7.9886,-17.231,-3.4822
39,-14.045,5.5473,3.9804,3.5335,6.1445,4.5808,3.1983,4.9124,-2.1761,-11.958,12.99,-13.67,4.2315,4.9125,-14.362,2.0967
40,9.8378,-10.251,-10.813,-14.192,-14.538,-15.879,-16.894,-17.938,10.852,3.0814,-6.8587,5.2176,-18.289,-17.258,0.073218,-7.3414
41,3.3741,14.576,9.0741,13.495,8.8189,5.1202,1.3831,-2.4605,5.6213,8.0716,-4.9664,7.2509,-10.506,-11.913,-5.6666,-7.224
42,4.7047,8.1264,8.9228,7.2486,5.402,-1.7066,-0.48992,-3.753,7.9646,8.3942,7.8679,8.5242,6.2161,4.9277,3.8189,9.4272
43,4.5484,13.501,12.529,12.615,10.302,2.7184,4.0225,6.0144,4.214,12.483,3.1641,9.8958,5.1306,4.584,5.1796,3.1293
44,3.2632,18.462,15.858,19.69,15.179,10.207,8.2933,13.181,3.0899,15.526,6.7286,12.891,12.783,9.5681,11.053,11.164
45,6.4366,9.128,9.5083,12.433,9.3211,4.2324,8.4481,8.2064,3.666,9.9339,6.5747,9.6936,16.798,13.513,18.737,16.779
46,3.8417,34.143,32.013,41.842,37.812,31.302,35.603,30.413,1.6451,13.789,15.016,15.061,26.818,25.891,24.174,16.087
47,5.8982,13.403,22.503,23.844,21.258,17.62,23.502,22.443,0.1854,-2.4729,24.465,2.2778,37.359,37.433,28.658,26.931
48,7.9963,4.7883,8.5937,13.225,10.886,4.7319,9.1903,6.8097,0.79905,5.8859,-6.1177,14.119,3.8656,5.0036,23.219,-1.1259
49,-0.35477,19.556,16.85,24.709,22.12,16.565,19.196,18.245,-4.7114,-6.2896,10.493,-1.518,13.104,13.452,8.5092,6.1144
50,5.4902,-10.212,-11.538,-11.805,-15.447,-12.455,-13.778,-17.794,1.0964,-0.99694,-19.303,-1.9674,-27.736,-26.86,2.3501,-19.273
51,-2.6267,-8.1159,-9.2188,-7.162,-8.5548,-9.7454,-10.322,-16.139,-3.7418,7.4949,-17.307,2.1527,-31.113,-28.738,-11.634,-18.923
52,-10.047,0.26479,-0.5869,0.97491,1.7114,2.5135,1.517,-2.5884,-4.6484,-6.8288,2.715,-11.759,-8.731,-4.1246,-21,0.75297
53,-7.3822,3.3176,0.044456,2.5601,3.2261,3.7005,0.031761,-4.5515,0.7054,-4.5027,-6.1781,-2.9173,-14.036,-9.3631,-9.5803,-0.6391
54,1.1394,-12.49,-9.7854,-13.369,-7.6263,-11.244,-10.599,-12.98,-1.8608,-10.542,-2.5183,-9.3584,-8.7068,-3.6012,-3.1837,2.6203
55,8.32,-25.793,-21.587,-29.087,-24.951,-23.965,-24.209,-23.605,0.96309,-0.42616,-13.643,-3.2221,-16.251,-12.619,1.5305,-6.6414
56,4.0892,-16.422,-18.242,-22.251,-20.053,-18.573,-21.885,-16.923,-0.716,9.8634,-23.631,5.4359,-24.017,-25.08,-9.8323,-21.476
57,3.1431,-6.8159,-7.5139,-11.302,-6.8885,-5.4388,-7.4982,2.4793,-5.8565,10.279,-4.4686,8.8234,0.73688,-5.2467,-11.583,-4.931
58,4.2096,2.2317,3.687,2.806,5.0307,8.922,6.7697,14.466,-6.5443,6.7279,9.131,3.6135,20.888,13.668,-2.6472,10.465
59,6.6474,12.412,14.711,13.436,13.855,17.832,19.847,21.62,-3.2146,5.6953,13.028,5.4194,28.924,23.162,10.525,13.369
60,11.218,0.85405,3.1001,-1.0475,-8.0779,4.6018,4.661,3.0027,6.0681,10.711,-3.0024,15.433,0.99198,1.6198,2.8253,-9.2017
61,4.75,14.067,9.1441,8.0158,0.24838,11.908,7.934,8.1576,-0.05891,7.2445,3.4084,11.96,-1.7061,1.3694,-5.8157,-12.019
62,3.2109,3.1772,1.3835,3.5096,-2.5728,1.0098,-1.2725,1.8552,-3.2296,-2.3861,6.5596,-0.24956,-3.0482,0.72922,-7.6304,-5.1267
63,-2.219,-2.6726,-5.1691,0.40441,-0.93349,-4.1696,-6.5064,-6.4859,1.7109,-1.4883,-1.9668,-5.3235,-14.815,-11.01,-11.817,-9.1402
64,-6.8087,-1.3325,-5.915,-1.2917,-0.06981,-2.865,-5.1236,-8.2096,3.1827,-7.5995,-0.40061,-15.618,-11.146,-7.5218,-12.794,-4.6956
65,-9.9981,5.2207,-2.1703,-0.3629,5.2361,0.70926,-4.0516,-5.2962,1.496,-15.242,2.0605,-19.234,-5.7297,-3.9057,-8.9177,3.4987
66,-5.4154,-5.9079,-7.0515,-7.3745,-5.0837,-8.9989,-8.494,-7.061,5.7786,-11.85,2.4793,-13.688,-3.3405,-3.2066,5.4758,4.7334
67,-0.9075,-25.085,-18.926,-17.99,-13.474,-23.304,-16.922,-15.456,5.7318,-4.7389,-9.8374,-8.8791,-11.271,-12.394,7.2438,0.3666
68,-7.3691,-11.669,-11.678,-4.9212,0.93136,-11.374,-8.9967,-11.03,2.9158,7.2511,-21.035,6.7128,-17.319,-19.354,6.5685,-5.7394
