NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-19.115,-8.5148,-8.4132,-7.0625,3.3647,-5.6826,-5.6949,-3.483,-1.3816,-0.72395,-7.0372,-5.6227,-6.0764,-7.4281,-11.106,-7.7163
1,0.14633,-0.2721,-2.6669,-0.99362,-2.4612,1.1597,0.91068,-0.20298,4.2746,3.5296,1.7019,0.54756,-2.9435,-2.998,-5.2112,5.3869
2,0.62914,-9.9818,-0.29594,4.2629,-0.095143,-2.8936,3.8548,1.4478,1.8259,8.4216,-5.205,-0.81693,-2.3215,-2.6725,-1.8063,2.2464
3,-0.2084,-5.9625,-1.4236,4.6756,-1.7356,0.30073,-1.153,2.5997,3.6852,8.828,-7.5054,1.7373,-0.35525,1.4207,-6.4779,-4.6494
4,-6.2529,-14.232,-13.001,-10.171,-1.607,-12.668,-16.651,-13.217,2.9348,3.4606,-7.2481,-6.1713,-10.32,-13.892,-11.294,-13.277
5,-19.107,-8.5049,-8.4142,-7.0952,3.4423,-5.7485,-5.6116,-3.5418,-1.4263,-0.70984,-7.0126,-5.6721,-6.1036,-7.4095,-11.137,-7.7163
6,0.11939,-0.27498,-2.6967,-0.98517,-2.4413,1.0856,0.84278,-0.17848,4.2384,3.4954,1.7567,0.4947,-2.9436,-2.9611,-5.148,5.3869
7,0.63229,-9.9862,-0.32473,4.2,-0.050264,-2.8376,3.833,1.3949,1.8173,8.3361,-5.1979,-0.74225,-2.3092,-2.6968,-1.8146,2.2464
8,-0.169,-6.0112,-1.3726,4.7072,-1.7153,0.34156,-1.1589,2.6005,3.6445,8.8651,-7.4964,1.6988,-0.37287,1.4524,-6.5115,-4.6494
9,-6.2593,-14.262,-12.986,-10.153,-1.6336,-12.745,-16.666,-13.187,2.8637,3.4954,-7.2115,-6.0931,-10.323,-13.896,-11.359,-13.277
10,-19.084,-8.4906,-8.4163,-7.0397,3.4416,-5.7397,-5.6163,-3.4532,-1.381,-0.64893,-7.0399,-5.6562,-6.0411,-7.3939,-11.126,-7.7163
11,0.093535,-0.17885,-2.662,-0.95152,-2.4319,1.0845,0.82761,-0.12061,4.2206,3.5571,1.758,0.56648,-2.976,-3.0239,-5.1831,5.3869
12,0.71571,-9.9477,-0.37386,4.2732,-0.036727,-2.8306,3.8263,1.377,1.7794,8.3826,-5.2232,-0.78959,-2.2567,-2.6736,-1.7955,2.2464
13,-0.2,-5.9885,-1.4019,4.6543,-1.7181,0.33488,-1.1639,2.5644,3.6839,8.8287,-7.4784,1.683,-0.31724,1.3943,-6.4909,-4.6494
14,-6.2676,-14.223,-13.009,-10.166,-1.6293,-12.698,-16.637,-13.192,2.8647,3.4491,-7.2313,-6.111,-10.308,-13.855,-11.367,-13.277
15,-19.088,-8.5447,-8.4015,-7.0223,3.3641,-5.7609,-5.6409,-3.4956,-1.4019,-0.72841,-7.035,-5.6309,-6.0636,-7.3896,-11.132,-7.7163
16,0.062505,-0.22006,-2.6444,-0.9173,-2.4097,1.1315,0.88209,-0.16125,4.2587,3.5707,1.6982,0.57909,-2.9568,-2.9598,-5.2159,5.3869
17,0.68823,-9.935,-0.32297,4.2493,-0.040765,-2.8912,3.8356,1.4233,1.7974,8.4022,-5.2374,-0.818,-2.2564,-2.7567,-1.8597,2.2464
18,-0.17322,-5.9386,-1.396,4.6915,-1.8138,0.31108,-1.1618,2.595,3.6816,8.8157,-7.4525,1.7054,-0.31759,1.4254,-6.5145,-4.6494
19,-6.2532,-14.182,-13.006,-10.168,-1.6035,-12.723,-16.612,-13.202,2.9405,3.4942,-7.2552,-6.1755,-10.317,-13.912,-11.287,-13.277
20,-19.141,-8.5034,-8.4072,-7.0327,3.3867,-5.7403,-5.6915,-3.474,-1.3435,-0.69822,-6.9729,-5.6392,-6.0259,-7.4469,-11.135,-7.7163
21,0.15164,-0.21011,-2.7039,-0.94963,-2.4478,1.1615,0.82682,-0.1307,4.217,3.5066,1.7285,0.50313,-3.0177,-2.9929,-5.2007,5.3869
22,0.63666,-9.9696,-0.32121,4.1925,-0.10047,-2.8969,3.8344,1.4316,1.7966,8.427,-5.1801,-0.82158,-2.2663,-2.7108,-1.8553,2.2464
23,-0.15966,-5.9473,-1.3605,4.6637,-1.7275,0.28882,-1.0817,2.6519,3.636,8.8183,-7.4661,1.6736,-0.35256,1.4687,-6.4467,-4.6494
24,-6.1966,-14.206,-12.955,-10.238,-1.5985,-12.664,-16.668,-13.231,2.9063,3.5417,-7.2396,-6.1061,-10.368,-13.94,-11.367,-13.277
25,-19.124,-8.4874,-8.4835,-7.0275,3.3563,-5.7507,-5.6565,-3.4926,-1.4161,-0.66831,-7.0021,-5.6178,-6.0725,-7.404,-11.158,-7.7163
26,0.14947,-0.19177,-2.7211,-0.91713,-2.3779,1.0946,0.82546,-0.12933,4.2926,3.5432,1.7268,0.50879,-3.022,-3.0249,-5.1776,5.3869
27,0.69212,-10.026,-0.37575,4.267,-0.076234,-2.8125,3.8577,1.3909,1.7783,8.4207,-5.1564,-0.75391,-2.2903,-2.7667,-1.8855,2.2464
28,-0.23545,-6.0025,-1.4444,4.6599,-1.7766,0.33489,-1.166,2.6526,3.6303,8.8968,-7.4752,1.7209,-0.36231,1.4377,-6.4423,-4.6494
29,-6.2814,-14.216,-12.936,-10.164,-1.6484,-12.67,-16.658,-13.213,2.8927,3.4776,-7.219,-6.1481,-10.313,-13.868,-11.322,-13.277
30,-7.5906,-4.5037,-2.0229,0.49154,7.9015,-4.9282,-1.2711,-3.9933,-4.6033,-6.8404,-2.6558,-11.739,-12.491,-4.6794,-8.8143,-7.0735
31,-2.7622,0.91779,-4.4005,-0.46593,2.2965,-9.3681,-5.1237,-10.286,-4.6514,-4.9614,-1.6286,-12.031,-11.137,-3.8481,-5.2096,3.366
32,2.5944,5.8694,-4.2692,2.6432,1.689,-12.867,-6.7647,-15.573,-1.0186,-3.1316,-6.4513,-17.203,-15.054,-8.8651,-5.3738,-1.2729
33,-13.71,-12.809,-9.7626,-2.7521,2.0883,-21.377,-10.796,-18.89,-3.7208,0.10042,-11.135,-16.894,-15.366,-7.3398,-4.6084,-4.0366
34,-12.904,-14.012,-7.4623,-4.5426,-6.1338,-17.596,-10.5,-16.285,-0.3544,2.8313,-10.989,-9.5484,-4.9818,-3.0129,-0.029474,2.7862
35,-7.5379,-4.5504,-1.952,0.48518,7.9434,-4.9034,-1.36,-3.9578,-4.5509,-6.7795,-2.7142,-11.75,-12.447,-4.586,-8.8147,-7.0735
36,-2.7995,0.99023,-4.43,-0.40008,2.312,-9.4005,-5.0949,-10.372,-4.5808,-4.939,-1.708,-12.034,-11.182,-3.8334,-5.2134,3.366
37,2.6918,5.915,-4.2694,2.6752,1.7438,-12.912,-6.8074,-15.503,-1.077,-3.1254,-6.5081,-17.203,-15.056,-8.9505,-5.4267,-1.2729
