NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,14.964,34.065,9.6818,6.6885,-3.6497,14.529,13.719,15.876,26.487,34.283,23.724,28.093,17.494,14.952,3.7214,6.7591
1,25.276,41.822,19.943,22.091,-5.1057,27.664,21.997,26.375,11.373,21.372,17.781,20.313,8.416,3.7027,-5.5735,-6.9521
2,36.254,51.812,26.948,27.132,-4.6518,35.773,27.931,30.48,9.0477,20.773,29.702,27.461,18.386,15.969,8.1374,-5.4244
3,16.458,27.912,17.699,8.992,9.923,18.686,15.131,13.055,-0.63893,15.375,19.214,14.055,8.3942,10.596,-6.4836,9.1888
4,-6.1929,-4.7058,5.9116,2.4349,9.9141,2.4452,3.6093,0.91415,-17.771,-9.1691,-9.973,-11.395,-13.417,-9.7161,-22.213,-6.2416
5,14.964,34.024,9.6012,6.7652,-3.6889,14.462,13.75,15.889,26.506,34.3,23.658,28.034,17.498,15.041,3.6798,6.7591
6,25.259,41.728,19.917,22.038,-5.0571,27.698,22.082,26.45,11.313,21.403,17.845,20.342,8.3704,3.7826,-5.6219,-6.9521
7,36.303,51.752,26.949,27.067,-4.6374,35.681,27.897,30.458,9.0139,20.765,29.649,27.443,18.404,16.024,8.1216,-5.4244
8,16.462,27.881,17.694,8.9611,9.8956,18.665,15.127,13.041,-0.61752,15.354,19.282,14.06,8.3199,10.617,-6.4661,9.1888
9,-6.1779,-4.7646,5.8899,2.4444,9.8971,2.4431,3.6225,0.96584,-17.848,-9.2535,-9.9614,-11.465,-13.509,-9.7249,-22.154,-6.2416
10,15.034,34.039,9.672,6.7061,-3.6506,14.52,13.76,15.914,26.498,34.356,23.716,28.017,17.566,15.037,3.6782,6.7591
11,25.277,41.803,19.914,22.082,-5.142,27.744,22,26.39,11.339,21.373,17.791,20.344,8.413,3.7463,-5.5534,-6.9521
12,36.296,51.739,26.925,27.092,-4.6128,35.756,27.966,30.504,9.0875,20.815,29.716,27.462,18.344,15.997,8.1811,-5.4244
13,16.491,27.82,17.712,8.9955,9.9532,18.696,15.087,13.065,-0.61417,15.303,19.29,14.024,8.4095,10.59,-6.4833,9.1888
14,-6.1864,-4.7348,5.9479,2.3883,9.8844,2.4771,3.6078,0.94165,-17.772,-9.1869,-10.01,-11.391,-13.494,-9.72,-22.177,-6.2416
15,24.751,15.331,14.974,21.811,3.9471,20.96,21.309,22.986,9.1655,13.411,23.029,28.037,24.343,25.636,20.168,24.944
16,6.0445,8.0889,-4.6441,-5.3626,14.655,-1.5571,-6.8465,-6.7876,8.8561,17.184,7.1546,11.269,5.0999,8.8003,-2.4472,14.16
