NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-7.2408,-8.7841,-0.9627,-2.9569,6.7936,4.4698,2.3776,1.128,-4.4996,-4.1953,-3.1146,-2.9137,3.5703,1.2982,-4.9249,-3.5606
1,-6.0148,-11.136,0.38546,-3.0979,-1.6564,1.6356,2.7495,1.7048,1.2524,-3.927,1.4008,0.67743,5.0679,7.8563,0.85207,-1.7275
2,-2.22,-10.512,-0.40554,-4.0149,-9.3067,-2.1557,0.19079,0.48141,4.5772,6.0321,5.4611,-0.13193,0.45102,4.7315,-0.49257,-2.6311
3,3.3216,-4.0713,-1.8749,0.10706,-4.7652,1.0222,1.4416,1.6096,10.237,13.753,11.147,1.9998,-1.4919,1.4057,-3.2076,-2.4963
4,10.64,-1.6009,-3.1184,-4.5125,1.992,2.7294,-3.8172,-3.5664,12.639,3.9353,12.752,4.7423,-1.3041,-0.13563,-3.8913,-7.9752
5,-8.6346,-14.9,-18.745,-18.305,4.3566,-21.917,-21.014,-19.578,2.0837,-10.155,-15.522,-17.534,-13.303,-11.392,0.86486,-4.7893
6,6.6124,-4.1161,-8.9965,-11.309,-11.383,-7.0404,-9.0807,-3.8509,4.8327,-8.9552,-2.1696,-3.8682,-9.6746,-11.289,4.5443,2.7969
7,6.3837,3.8471,-8.2953,-14.499,-8.1479,-8.5348,-15.399,-8.7762,15.643,15.852,10.04,6.5993,-4.2696,-9.5402,5.4735,3.5717
8,1.3684,3.0034,-7.8483,-8.8049,-3.2098,-7.4988,-12.834,-6.6147,2.4307,18.423,6.1568,4.5877,-8.5727,-8.7627,-5.6648,-4.2095
9,5.4178,2.1035,-3.8678,-8.787,0.21478,-3.9387,-11.193,-2.9873,-4.6448,8.1951,2.4396,3.8624,-9.9739,-7.0799,-9.4871,-10.16
10,-8.6744,-14.846,-18.715,-18.242,4.2963,-21.899,-20.954,-19.622,2.0728,-10.163,-15.471,-17.452,-13.297,-11.36,0.90283,-4.7893
11,6.6091,-4.1006,-8.968,-11.285,-11.414,-7.0939,-9.1167,-3.8184,4.8409,-8.8981,-2.2145,-3.8564,-9.726,-11.335,4.493,2.7969
12,6.4294,3.8276,-8.3409,-14.504,-8.1229,-8.5835,-15.423,-8.7429,15.644,15.85,10.042,6.5592,-4.2821,-9.5519,5.4298,3.5717
13,1.3875,3.029,-7.7846,-8.8527,-3.1917,-7.541,-12.852,-6.5165,2.4235,18.414,6.1636,4.5193,-8.6331,-8.7043,-5.6255,-4.2095
14,5.3826,2.1353,-3.8832,-8.8612,0.25713,-3.9708,-11.175,-2.9871,-4.6374,8.1731,2.3853,3.8955,-9.9228,-7.0357,-9.4577,-10.16
15,-8.6283,-14.836,-18.738,-18.248,4.3647,-21.896,-21.009,-19.557,2.0021,-10.183,-15.478,-17.527,-13.33,-11.405,0.82534,-4.7893
16,6.6083,-4.1391,-8.9844,-11.284,-11.416,-7.0913,-9.1323,-3.8693,4.8295,-8.9053,-2.177,-3.8584,-9.7412,-11.328,4.5153,2.7969
17,6.4353,3.7862,-8.3327,-14.552,-8.1158,-8.5646,-15.427,-8.7233,15.643,15.84,10.065,6.5301,-4.2882,-9.5431,5.5107,3.5717
18,1.4386,3.0488,-7.8497,-8.8076,-3.2854,-7.5114,-12.777,-6.5359,2.3893,18.447,6.1518,4.6089,-8.5839,-8.6882,-5.5791,-4.2095
19,5.3866,2.1256,-3.8865,-8.8232,0.19866,-4.0184,-11.189,-2.9564,-4.6921,8.122,2.4142,3.8855,-9.9565,-7.0486,-9.4965,-10.16
20,-8.7031,-14.888,-18.711,-18.278,4.3539,-21.866,-20.97,-19.572,2.0121,-10.236,-15.514,-17.448,-13.336,-11.404,0.82326,-4.7893
21,6.587,-4.1443,-8.9343,-11.314,-11.432,-7.0415,-9.1189,-3.8677,4.7455,-8.9011,-2.19,-3.8973,-9.6728,-11.288,4.4811,2.7969
22,6.4122,3.7939,-8.3133,-14.586,-8.1173,-8.5473,-15.353,-8.7247,15.674,15.886,9.9852,6.6181,-4.2822,-9.6115,5.4541,3.5717
23,1.4444,2.9907,-7.7634,-8.7796,-3.2338,-7.5351,-12.79,-6.5724,2.3547,18.399,6.169,4.5238,-8.6229,-8.741,-5.5904,-4.2095
24,5.3641,2.061,-3.8571,-8.8322,0.16994,-4.0127,-11.167,-3.0283,-4.6262,8.1325,2.4021,3.8724,-9.8889,-7.0715,-9.497,-10.16
25,-8.6299,-14.885,-18.771,-18.223,4.3278,-21.913,-20.951,-19.608,2.0229,-10.245,-15.503,-17.46,-13.332,-11.455,0.83118,-4.7893
26,6.5494,-4.1422,-8.9429,-11.311,-11.468,-7.0592,-9.0671,-3.7825,4.7479,-8.943,-2.2077,-3.8574,-9.6988,-11.347,4.5126,2.7969
27,6.4395,3.7977,-8.3459,-14.552,-8.0933,-8.5763,-15.391,-8.7765,15.677,15.84,10.051,6.5357,-4.2785,-9.5263,5.526,3.5717
28,1.4413,3.0026,-7.8218,-8.8596,-3.2121,-7.4458,-12.839,-6.5812,2.3536,18.388,6.1773,4.5677,-8.6281,-8.7133,-5.6665,-4.2095
29,5.4069,2.0632,-3.8759,-8.8321,0.2461,-4.0216,-11.206,-3.031,-4.617,8.1336,2.4726,3.9321,-9.9237,-7.022,-9.479,-10.16
30,-8.6793,-14.838,-18.735,-18.227,4.3378,-21.872,-20.954,-19.57,2.0787,-10.238,-15.516,-17.45,-13.294,-11.41,0.89146,-4.7893
31,6.6009,-4.1632,-8.9015,-11.319,-11.395,-7.1264,-9.0891,-3.8296,4.7491,-8.9564,-2.2031,-3.9015,-9.7033,-11.344,4.5169,2.7969
32,6.4327,3.8308,-8.2939,-14.592,-8.0793,-8.5515,-15.335,-8.7288,15.606,15.797,10.07,6.5683,-4.3437,-9.6064,5.4385,3.5717
33,1.4208,2.9872,-7.8438,-8.7873,-3.2021,-7.4771,-12.846,-6.6122,2.3769,18.387,6.1469,4.519,-8.5807,-8.7066,-5.5961,-4.2095
34,5.39,2.1256,-3.8283,-8.7712,0.18447,-4.0287,-11.179,-2.9458,-4.6311,8.1897,2.4306,3.8949,-9.9813,-7.0309,-9.418,-10.16
35,-8.6515,-14.842,-18.69,-18.282,4.2912,-21.933,-21,-19.628,2.0734,-10.203,-15.48,-17.493,-13.338,-11.398,0.84341,-4.7893
36,6.5438,-4.0816,-8.9556,-11.312,-11.384,-7.0569,-9.1015,-3.8095,4.7625,-8.9274,-2.1737,-3.8434,-9.724,-11.316,4.4723,2.7969
37,6.3799,3.8427,-8.3212,-14.497,-8.1283,-8.5622,-15.393,-8.7292,15.6,15.81,10.01,6.5548,-4.3131,-9.6191,5.463,3.5717
38,1.4462,3.0232,-7.817,-8.7896,-3.2852,-7.5408,-12.773,-6.5206,2.3974,18.415,6.208,4.5162,-8.5583,-8.7422,-5.616,-4.2095
39,5.403,2.1105,-3.8608,-8.8064,0.20663,-4.0383,-11.181,-2.9886,-4.6974,8.1993,2.4155,3.8896,-9.9561,-7.0348,-9.461,-10.16
40,-8.6451,-14.902,-18.686,-18.256,4.2838,-21.929,-20.927,-19.642,2.0868,-10.187,-15.545,-17.485,-13.264,-11.413,0.85862,-4.7893
41,6.6158,-4.0922,-8.9064,-11.257,-11.433,-7.1017,-9.1086,-3.821,4.8025,-8.9489,-2.2173,-3.861,-9.6578,-11.338,4.4967,2.7969
42,6.4592,3.8203,-8.3221,-14.511,-8.1609,-8.602,-15.41,-8.7484,15.587,15.86,9.9795,6.5586,-4.2648,-9.5556,5.5255,3.5717
43,1.377,3.0587,-7.8357,-8.8563,-3.2606,-7.459,-12.813,-6.5529,2.4236,18.371,6.1737,4.5213,-8.5921,-8.7554,-5.6234,-4.2095
44,5.3532,2.0537,-3.8272,-8.8227,0.25687,-4.0035,-11.192,-2.9401,-4.6074,8.1174,2.4044,3.8634,-9.9097,-7.0238,-9.5107,-10.16
45,-8.6304,-14.857,-18.703,-18.283,4.2754,-21.896,-20.954,-19.577,2.0078,-10.218,-15.494,-17.444,-13.3,-11.453,0.91511,-4.7893
46,6.61,-4.1357,-8.8995,-11.245,-11.463,-7.0677,-9.0898,-3.8635,4.7746,-8.8681,-2.1596,-3.8394,-9.734,-11.309,4.5537,2.7969
47,6.4579,3.8552,-8.3634,-14.513,-8.1023,-8.5758,-15.408,-8.7083,15.664,15.82,10.044,6.55,-4.3551,-9.5744,5.4725,3.5717
48,1.4029,3.0288,-7.8333,-8.8638,-3.2099,-7.488,-12.774,-6.545,2.391,18.444,6.1735,4.6068,-8.5987,-8.7439,-5.6285,-4.2095
49,5.3314,2.1214,-3.8923,-8.7677,0.16362,-3.9802,-11.187,-2.9988,-4.6448,8.1484,2.4141,3.8799,-9.888,-7.0489,-9.4873,-10.16
50,-8.6368,-14.825,-18.745,-18.26,4.2852,-21.91,-20.957,-19.603,2.0482,-10.204,-15.536,-17.509,-13.265,-11.363,0.91128,-4.7893
51,6.6417,-4.1342,-8.9693,-11.252,-11.413,-7.0453,-9.133,-3.7968,4.8235,-8.9492,-2.21,-3.9066,-9.6901,-11.33,4.5229,2.7969
52,6.4053,3.7962,-8.2998,-14.578,-8.1124,-8.6028,-15.393,-8.7895,15.665,15.839,9.9882,6.6192,-4.3052,-9.6072,5.4554,3.5717
53,1.4298,3.0576,-7.8073,-8.8549,-3.2751,-7.46,-12.825,-6.5995,2.378,18.36,6.1376,4.5696,-8.5914,-8.7489,-5.6774,-4.2095
54,5.422,2.0803,-3.8406,-8.7747,0.21728,-3.9577,-11.125,-3.0195,-4.6763,8.1951,2.4529,3.8491,-9.9189,-7.1133,-9.4867,-10.16
55,-8.646,-14.832,-18.745,-18.245,4.3392,-21.935,-20.933,-19.554,2.0478,-10.228,-15.519,-17.466,-13.311,-11.453,0.84296,-4.7893
56,6.5928,-4.1244,-8.9692,-11.305,-11.41,-7.0502,-9.0824,-3.8263,4.8118,-8.9544,-2.1541,-3.8364,-9.7131,-11.348,4.5108,2.7969
57,6.4192,3.7844,-8.3497,-14.586,-8.0741,-8.5461,-15.355,-8.765,15.614,15.83,10.023,6.5328,-4.3586,-9.5612,5.4835,3.5717
58,1.416,3.0188,-7.7906,-8.8427,-3.2727,-7.4886,-12.79,-6.5293,2.4151,18.381,6.1443,4.5662,-8.5943,-8.7073,-5.5801,-4.2095
59,5.3686,2.0916,-3.9,-8.84,0.23833,-3.9613,-11.149,-3.0233,-4.6312,8.1507,2.3936,3.8552,-9.8866,-7.0667,-9.4985,-10.16
60,-18.561,-2.2422,2.3597,-2.2905,12.107,5.6242,5.1861,4.644,-13.057,9.6603,-7.2239,-4.3555,-10.846,-10.699,-12.066,-17.661
61,-8.0418,3.1749,6.16,-4.5747,3.9529,9.6665,4.7049,7.8336,-2.3164,3.21,3.7269,3.5023,-0.4932,-1.9832,-13.048,-11.715
62,-1.6992,2.8476,4.1253,-4.5751,-1.8122,7.9765,5.3105,7.2698,4.4207,-4.4219,2.2296,0.84575,5.118,1.1499,-10.026,-11.111
63,-4.8506,5.1871,6.1635,2.6806,-1.0987,6.1943,10.134,9.926,4.7647,1.2063,0.055357,-1.5331,5.0067,3.442,-5.5389,-10.177
64,0.14305,7.874,1.3982,-4.1008,-4.7296,4.3679,4.3331,4.5449,6.7265,-5.763,10.198,6.7989,10.648,13.199,5.2156,2.3152
65,-18.535,-2.258,2.4,-2.2116,12.098,5.6791,5.1936,4.6941,-12.99,9.7128,-7.1704,-4.379,-10.831,-10.74,-11.999,-17.661
66,-8.0263,3.17,6.1795,-4.6222,3.961,9.6827,4.7303,7.8907,-2.2923,3.2289,3.7151,3.4413,-0.51162,-1.9539,-13.077,-11.715
67,-1.6223,2.8813,4.1554,-4.5671,-1.8267,7.9229,5.3091,7.2724,4.4162,-4.3574,2.2228,0.83547,5.1354,1.2334,-10.064,-11.111
68,-4.8709,5.2239,6.0982,2.7408,-1.1847,6.2573,10.173,9.924,4.8262,1.2298,0.0066887,-1.4366,4.9326,3.4508,-5.5263,-10.177
69,0.18933,7.8585,1.43,-4.062,-4.7107,4.3821,4.2895,4.5975,6.752,-5.8205,10.206,6.8284,10.665,13.191,5.2024,2.3152
70,-18.545,-2.2286,2.3705,-2.2036,12.104,5.6225,5.1603,4.6825,-13.055,9.6398,-7.1422,-4.3428,-10.82,-10.747,-12.038,-17.661
71,-8.1103,3.1888,6.2347,-4.5767,3.948,9.7292,4.7788,7.8452,-2.2758,3.1855,3.6672,3.5171,-0.53755,-1.9097,-13.071,-11.715
72,-1.6865,2.8865,4.1967,-4.5819,-1.7475,8.0038,5.2646,7.2806,4.3795,-4.3763,2.3076,0.92365,5.0781,1.1394,-10.065,-11.111
73,-4.8863,5.2509,6.1145,2.7377,-1.1817,6.1987,10.136,9.9418,4.7656,1.2507,0.076554,-1.4394,5.0139,3.4782,-5.5659,-10.177
74,0.16741,7.8561,1.4019,-4.0829,-4.7742,4.3919,4.3219,4.6148,6.762,-5.8151,10.23,6.8181,10.663,13.171,5.2457,2.3152
75,-18.616,-2.2198,2.3511,-2.2087,12.128,5.6202,5.1757,4.6946,-13.026,9.7256,-7.2195,-4.3636,-10.793,-10.68,-12.044,-17.661
76,-8.065,3.1941,6.2252,-4.652,3.996,9.6627,4.7892,7.8577,-2.3334,3.1719,3.6624,3.4363,-0.54597,-1.9877,-13.002,-11.715
77,-1.702,2.8503,4.2027,-4.6134,-1.773,8.0105,5.2658,7.2821,4.3314,-4.3519,2.2177,0.87683,5.0644,1.173,-10.024,-11.111
78,-4.8459,5.1829,6.1168,2.6818,-1.1531,6.2294,10.172,9.9507,4.7484,1.1978,0.0077216,-1.4837,4.9414,3.4667,-5.5528,-10.177
79,0.17831,7.9526,1.3728,-4.1425,-4.7103,4.3885,4.3492,4.6096,6.7679,-5.7951,10.24,6.8307,10.665,13.154,5.2784,2.3152
80,-18.563,-2.2099,2.3646,-2.2772,12.104,5.659,5.1487,4.6681,-13.083,9.703,-7.1602,-4.3121,-10.81,-10.761,-12.046,-17.661
81,-8.088,3.2222,6.1636,-4.6303,3.9132,9.6825,4.7832,7.801,-2.3138,3.2316,3.6784,3.5048,-0.5469,-1.9105,-13.076,-11.715
82,-1.6415,2.828,4.202,-4.5429,-1.8078,8.0021,5.2313,7.2383,4.3583,-4.4125,2.2837,0.91126,5.1441,1.1546,-10.061,-11.111
83,-4.8196,5.2776,6.1482,2.7319,-1.1316,6.203,10.126,9.9365,4.7791,1.2141,0.0058732,-1.4698,4.95,3.4282,-5.5339,-10.177
84,0.13678,7.9205,1.4147,-4.0534,-4.6922,4.4162,4.3574,4.5951,6.7588,-5.8062,10.264,6.788,10.644,13.232,5.2094,2.3152
85,-18.63,-2.2613,2.3686,-2.2335,12.134,5.623,5.1883,4.6214,-13.032,9.6955,-7.1558,-4.3407,-10.802,-10.72,-12.02,-17.661
86,-8.1064,3.1802,6.241,-4.5811,3.9797,9.6577,4.719,7.81,-2.2759,3.1621,3.7087,3.4587,-0.54711,-1.9457,-13.066,-11.715
87,-1.6318,2.8866,4.1209,-4.5432,-1.7846,8.0034,5.2213,7.2138,4.3764,-4.3723,2.2538,0.83489,5.1452,1.1946,-10.047,-11.111
88,-4.822,5.2315,6.1805,2.7501,-1.1006,6.2414,10.175,9.9436,4.7726,1.2781,0.053207,-1.4691,4.9565,3.5071,-5.4776,-10.177
89,0.15106,7.9023,1.3648,-4.062,-4.7326,4.4107,4.3011,4.5967,6.8101,-5.7959,10.217,6.8783,10.619,13.195,5.2007,2.3152
90,-18.616,-2.2804,2.37,-2.255,12.091,5.7052,5.2194,4.6759,-13.061,9.6763,-7.1805,-4.3511,-10.757,-10.721,-12.048,-17.661
