NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-9.247,-11.535,-4.9782,-6.9421,-1.9624,-4.7125,-9.0064,-8.7307,-10.263,-3.8785,-13.236,-14.52,-12.794,-5.2745,-11.751,-10.698
1,-3.6131,-0.66237,1.789,5.1728,-4.7353,6.3651,0.65065,0.53143,-7.4614,-5.3234,1.4106,-3.0436,-9.3448,-2.3722,-9.8565,-9.7407
2,-6.2397,9.1271,12.489,18.726,-10.295,19.244,14.894,16.617,2.8573,1.8146,10.38,7.5257,-3.0084,3.9939,-0.046652,-2.0763
3,-4.6523,19.876,24.454,24.15,-17.689,24.235,22.492,23.344,12.941,-2.4659,21.14,19.357,6.9594,8.4553,0.96928,11.22
4,0.68811,21.866,32.183,23.285,-24.049,23.298,23.724,18.846,21.491,3.5623,25.768,24.428,13.396,9.795,7.0519,14.941
5,-9.1817,-11.503,-4.9711,-6.9272,-1.9352,-4.7064,-8.9367,-8.7565,-10.192,-3.8402,-13.245,-14.429,-12.716,-5.2338,-11.74,-10.698
6,-3.5814,-0.6848,1.7622,5.2031,-4.7495,6.403,0.6249,0.56113,-7.4584,-5.3214,1.4784,-3.0365,-9.3118,-2.3568,-9.905,-9.7407
7,-6.2365,9.1894,12.552,18.708,-10.326,19.188,14.91,16.535,2.8164,1.7811,10.393,7.5011,-3.0156,4.0836,0.020394,-2.0763
8,-4.6234,19.882,24.376,24.163,-17.666,24.212,22.48,23.34,12.893,-2.4233,21.132,19.381,6.9505,8.4825,0.92965,11.22
9,0.7319,21.882,32.165,23.299,-24.084,23.328,23.698,18.839,21.436,3.5392,25.727,24.459,13.401,9.7945,7.0052,14.941
10,-14.664,-9.6599,-8.7649,-8.2315,-2.711,-6.2159,-11.838,-6.5987,-4.9209,-22.678,2.8473,-7.4732,-8.0525,-1.7446,-1.4385,-2.6625
11,-16.111,-17.577,-21.282,-19.61,4.144,-16.584,-23.234,-16.306,-9.1489,-27.422,-7.1716,-19.537,-22.687,-19.977,-14.635,-16.91
12,-19.35,-3.8011,-3.9926,1.7496,0.95707,-2.1817,-1.0708,2.746,-9.274,-20.893,-10.587,-19.51,-22.134,-14.891,-14.862,-17.222
13,-27.189,26.83,15.207,18.079,-15.05,19.349,16.955,22.859,-5.4427,-36.098,22.426,17.861,13.892,20.977,23.396,18.059
14,-17.682,10.136,0.75194,2.5058,-10.35,3.9729,3.7378,9.2999,8.2999,-32.171,17.744,17.763,15.984,16.568,29.074,15.584
15,-14.66,-9.6073,-8.8192,-8.1507,-2.691,-6.2733,-11.897,-6.6147,-4.9443,-22.687,2.8834,-7.4437,-8.0703,-1.7406,-1.4135,-2.6625
16,-16.041,-17.652,-21.328,-19.619,4.1886,-16.665,-23.306,-16.291,-9.1724,-27.388,-7.2042,-19.539,-22.671,-19.986,-14.679,-16.91
17,-19.429,-3.7616,-4.0169,1.7711,0.99524,-2.1389,-1.0731,2.7128,-9.2546,-20.821,-10.629,-19.503,-22.105,-14.891,-14.946,-17.222
18,-27.254,26.757,15.228,18.001,-15.102,19.386,16.939,22.906,-5.3925,-36.104,22.421,17.878,13.954,20.998,23.327,18.059
19,-17.647,10.114,0.73163,2.5185,-10.351,3.9598,3.7485,9.2804,8.284,-32.206,17.745,17.789,16.015,16.575,29.083,15.584
