NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-91.692,-261.66,-275.04,-316.53,894.2,-302.65,-312.33,-315.53,78.793,1230.7,-291.37,-290.06,-257.78,-287.53,-264.56,-290.72
1,-154.72,-275.09,-292.98,-319.17,1204.4,-313.35,-318.31,-321.28,-19.913,1492.7,-320.49,-320.11,-297.49,-320.59,-300.38,-320.98
2,-195.8,-258.42,-265.91,-279.36,1349.1,-278.49,-277.75,-278.61,-121.96,1547.5,-307.31,-303.12,-291.07,-305.61,-298.75,-301.26
3,-200.7,-216.34,-216.77,-219.02,1391.2,-221.53,-220.43,-219.2,-174.51,1484.1,-259.12,-251.5,-243.58,-251.36,-252.54,-248.26
4,-178.04,-164.94,-159.41,-156.54,1334.9,-159.77,-159.39,-157.42,-197.18,1318.2,-191.3,-186.84,-186.23,-189.93,-194.46,-187.92
5,-91.684,-261.71,-275.03,-316.49,894.27,-302.61,-312.28,-315.53,78.726,1230.7,-291.36,-290.11,-257.73,-287.55,-264.56,-290.72
6,-154.74,-275.05,-292.92,-319.16,1204.4,-313.45,-318.31,-321.26,-19.886,1492.7,-320.55,-320.11,-297.51,-320.61,-300.37,-320.98
7,-195.84,-258.4,-265.88,-279.31,1349,-278.56,-277.81,-278.64,-121.93,1547.6,-307.25,-303.16,-291.03,-305.66,-298.78,-301.26
8,-200.72,-216.33,-216.72,-219.02,1391.3,-221.48,-220.42,-219.22,-174.44,1484,-259.08,-251.51,-243.61,-251.3,-252.55,-248.26
9,-178.07,-164.96,-159.39,-156.61,1334.9,-159.75,-159.34,-157.35,-197.14,1318.2,-191.29,-186.84,-186.25,-189.91,-194.38,-187.92
10,-91.698,-261.7,-275.03,-316.53,894.28,-302.67,-312.32,-315.52,78.768,1230.8,-291.42,-290.1,-257.79,-287.53,-264.55,-290.72
11,-154.78,-275.1,-292.95,-319.17,1204.5,-313.39,-318.28,-321.25,-19.887,1492.7,-320.47,-320.12,-297.48,-320.65,-300.34,-320.98
12,-195.81,-258.49,-265.92,-279.38,1349.1,-278.54,-277.79,-278.65,-121.99,1547.5,-307.31,-303.08,-291.06,-305.63,-298.74,-301.26
13,-200.63,-216.34,-216.69,-219.02,1391.2,-221.5,-220.38,-219.22,-174.52,1484,-259.13,-251.49,-243.61,-251.34,-252.5,-248.26
14,-178.06,-164.99,-159.42,-156.62,1334.9,-159.77,-159.36,-157.4,-197.14,1318.2,-191.27,-186.8,-186.29,-189.92,-194.43,-187.92
15,-91.729,-261.72,-275.12,-316.49,894.26,-302.6,-312.27,-315.58,78.783,1230.7,-291.42,-290.09,-257.78,-287.6,-264.5,-290.72
16,-154.72,-275.08,-292.92,-319.14,1204.4,-313.41,-318.34,-321.28,-19.88,1492.7,-320.49,-320.12,-297.5,-320.61,-300.31,-320.98
17,-195.79,-258.45,-265.87,-279.35,1349,-278.49,-277.81,-278.69,-121.97,1547.5,-307.26,-303.08,-291.02,-305.63,-298.79,-301.26
18,-200.63,-216.42,-216.74,-219.07,1391.2,-221.53,-220.39,-219.16,-174.53,1484.1,-259.15,-251.45,-243.63,-251.33,-252.57,-248.26
19,-178,-165.01,-159.37,-156.6,1334.9,-159.77,-159.33,-157.35,-197.24,1318.2,-191.29,-186.78,-186.29,-189.91,-194.43,-187.92
20,-91.655,-261.72,-275.03,-316.54,894.19,-302.66,-312.32,-315.5,78.778,1230.8,-291.44,-290.16,-257.75,-287.58,-264.56,-290.72
21,-154.74,-275.12,-292.95,-319.2,1204.4,-313.37,-318.37,-321.32,-19.898,1492.7,-320.56,-320.15,-297.49,-320.61,-300.34,-320.98
22,-195.76,-258.45,-265.85,-279.33,1349,-278.55,-277.79,-278.68,-121.97,1547.6,-307.28,-303.15,-291.04,-305.66,-298.74,-301.26
23,-200.64,-216.33,-216.77,-219.01,1391.3,-221.5,-220.39,-219.19,-174.52,1484,-259.15,-251.49,-243.57,-251.34,-252.59,-248.26
24,-178.05,-164.96,-159.37,-156.63,1334.8,-159.74,-159.34,-157.43,-197.16,1318.2,-191.34,-186.8,-186.26,-189.9,-194.38,-187.92
25,-91.714,-261.67,-275.05,-316.46,894.21,-302.65,-312.36,-315.52,78.769,1230.7,-291.43,-290.09,-257.78,-287.56,-264.52,-290.72
26,-154.78,-275.14,-292.97,-319.17,1204.4,-313.37,-318.31,-321.24,-19.932,1492.7,-320.53,-320.09,-297.48,-320.63,-300.37,-320.98
27,-195.83,-258.39,-265.87,-279.36,1349.1,-278.53,-277.81,-278.63,-121.98,1547.5,-307.27,-303.14,-290.98,-305.6,-298.73,-301.26
28,-200.69,-216.38,-216.75,-219.03,1391.2,-221.53,-220.38,-219.13,-174.46,1484.1,-259.08,-251.49,-243.62,-251.34,-252.57,-248.26
29,-177.98,-164.95,-159.37,-156.59,1334.9,-159.75,-159.35,-157.37,-197.15,1318.2,-191.33,-186.86,-186.25,-189.96,-194.45,-187.92
30,-91.694,-261.74,-275.02,-316.54,894.22,-302.68,-312.27,-315.54,78.77,1230.7,-291.44,-290.11,-257.79,-287.54,-264.54,-290.72
31,-154.75,-275.14,-292.96,-319.19,1204.4,-313.38,-318.29,-321.25,-19.919,1492.7,-320.54,-320.11,-297.48,-320.66,-300.33,-320.98
32,-195.82,-258.48,-265.88,-279.39,1349.1,-278.47,-277.75,-278.67,-121.91,1547.5,-307.32,-303.09,-290.99,-305.63,-298.72,-301.26
33,-200.66,-216.33,-216.72,-219.02,1391.2,-221.56,-220.43,-219.2,-174.48,1484.1,-259.08,-251.5,-243.65,-251.32,-252.52,-248.26
34,-178.02,-164.97,-159.37,-156.54,1334.9,-159.81,-159.41,-157.4,-197.14,1318.2,-191.3,-186.81,-186.33,-189.94,-194.46,-187.92
35,-91.654,-261.69,-275.11,-316.47,894.19,-302.67,-312.35,-315.5,78.708,1230.7,-291.36,-290.15,-257.72,-287.6,-264.53,-290.72
36,-154.74,-275.07,-292.91,-319.13,1204.5,-313.36,-318.34,-321.24,-19.893,1492.7,-320.54,-320.14,-297.48,-320.64,-300.33,-320.98
37,-195.81,-258.39,-265.88,-279.38,1349.1,-278.52,-277.77,-278.62,-122,1547.5,-307.27,-303.14,-291.02,-305.62,-298.77,-301.26
38,-200.68,-216.42,-216.77,-219.03,1391.2,-221.52,-220.39,-219.21,-174.46,1484.1,-259.08,-251.43,-243.61,-251.32,-252.55,-248.26
39,-178.07,-164.92,-159.41,-156.57,1334.9,-159.73,-159.41,-157.43,-197.23,1318.2,-191.28,-186.76,-186.29,-189.91,-194.38,-187.92
40,13.259,-4.6175,-15.541,-13.416,-72.41,-13.098,-12.15,-12.634,8.1359,-47.229,3.386,6.7913,12.08,9.3819,5.1751,10.302
41,-4.5205,-19.828,-23.325,-21.025,-47.006,-23.915,-21.996,-21.562,3.049,-10.253,-27.743,-22.142,-16.939,-19.373,-22.264,-13.995
42,-5.3444,1.0778,4.8643,4.8041,-44.943,3.8019,6.2055,7.1745,-9.3987,0.19599,-13.167,-8.8722,-4.9873,-3.6278,-8.5602,-5.8522
43,5.9571,-3.6434,-5.4602,-8.4079,-22.553,-7.5125,-5.4747,-4.0853,3.9663,13.24,3.804,-3.7358,0.49945,3.6453,-5.0708,-4.2089
44,-6.8562,-8.0272,-7.6783,-7.1799,-23.611,-6.7138,-0.54784,-2.0742,1.9714,15.847,-2.819,-9.3117,-6.8718,-5.3215,-8.2189,-7.236
45,13.22,-4.6562,-15.546,-13.435,-72.41,-13.053,-12.148,-12.687,8.0838,-47.239,3.4102,6.7992,12.074,9.3508,5.2645,10.302
46,-4.5495,-19.819,-23.348,-21.051,-47.019,-23.987,-22.015,-21.583,3.0116,-10.315,-27.686,-22.144,-16.889,-19.408,-22.318,-13.995
