NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,6.164,-2.4855,-25.799,-8.842,-49.925,15.107,-6.3345,-26.064,0.028653,1.5089,-36.256,-20.938,-21.721,-18.81,-6.6239,-10.804
1,4.1398,4.0209,-15.136,-4.8982,-51.607,8.6331,-0.58633,-17.724,-1.9851,3.1888,-21.3,-6.2849,-9.3506,-12.687,1.5302,-6.1863
2,3.4338,4.9414,-7.2587,-1.9893,-54.113,8.0827,-0.47712,-14.518,-5.5919,-0.27025,-13.851,0.44379,-5.2748,-10.374,1.2758,-5.2036
3,4.7114,-2.6699,1.3256,6.6284,-54.164,19.732,7.7047,-6.0224,-0.060643,5.9176,-3.6838,4.8074,0.49892,-0.8762,-1.2177,3.1137
4,6.1222,-4.8054,-8.8078,1.5802,-46.232,11.491,-1.1211,-10.064,-2.8606,1.585,2.7705,2.7101,-0.020005,0.76936,-9.5125,-1.3732
5,6.0898,-2.4819,-25.775,-8.8606,-49.914,15.073,-6.2819,-26.06,0.054959,1.4837,-36.28,-20.952,-21.796,-18.851,-6.5569,-10.804
6,4.0582,3.9973,-15.091,-4.8504,-51.563,8.5702,-0.56904,-17.698,-1.9627,3.1415,-21.262,-6.2481,-9.3104,-12.742,1.5718,-6.1863
7,3.4904,4.9227,-7.2686,-1.985,-54.109,8.0866,-0.47393,-14.504,-5.5754,-0.26849,-13.84,0.49719,-5.3082,-10.434,1.367,-5.2036
8,4.676,-2.7023,1.3793,6.6197,-54.112,19.721,7.7779,-5.9977,-0.041916,5.9261,-3.7265,4.8042,0.46485,-0.842,-1.2133,3.1137
9,6.1621,-4.8329,-8.8595,1.6103,-46.158,11.468,-1.0441,-10.046,-2.8063,1.5503,2.8328,2.6462,-0.016804,0.73768,-9.5739,-1.3732
10,6.1318,-2.5742,-25.759,-8.811,-49.933,15.045,-6.3163,-26.084,0.020772,1.5095,-36.281,-20.904,-21.736,-18.847,-6.6054,-10.804
11,4.1319,4.0218,-15.147,-4.8518,-51.626,8.6289,-0.61799,-17.669,-1.9176,3.17,-21.239,-6.2458,-9.3337,-12.68,1.6131,-6.1863
12,3.4072,4.8507,-7.269,-1.9332,-54.198,8.1209,-0.38812,-14.467,-5.5727,-0.28625,-13.813,0.47125,-5.2443,-10.427,1.3119,-5.2036
13,4.7525,-2.7377,1.2974,6.6256,-54.15,19.73,7.7343,-6.0306,0.0055353,5.8846,-3.7184,4.8453,0.50804,-0.91873,-1.238,3.1137
14,6.0908,-4.8254,-8.7995,1.5559,-46.167,11.456,-1.0476,-10.005,-2.7876,1.5836,2.7863,2.6635,-0.07759,0.70052,-9.4839,-1.3732
15,6.1159,-2.517,-25.793,-8.8441,-49.854,15.053,-6.2826,-26.097,0.059571,1.4688,-36.303,-20.901,-21.726,-18.841,-6.5424,-10.804
16,4.0892,4.0498,-15.158,-4.8972,-51.625,8.6091,-0.60572,-17.661,-1.9454,3.1934,-21.243,-6.2669,-9.3336,-12.758,1.6195,-6.1863
17,3.4273,4.8947,-7.3459,-1.9261,-54.121,8.1186,-0.42915,-14.509,-5.5119,-0.23006,-13.798,0.49941,-5.2791,-10.417,1.3726,-5.2036
18,4.744,-2.7013,1.3667,6.6378,-54.107,19.772,7.7455,-6.0838,-0.057943,5.8741,-3.7114,4.8704,0.53502,-0.92503,-1.1813,3.1137
19,6.0918,-4.8207,-8.8363,1.6433,-46.185,11.463,-1.0715,-10.062,-2.8641,1.5518,2.8213,2.723,0.011679,0.73001,-9.5049,-1.3732
20,-7.2901,-14.457,0.13706,6.9163,-16.975,1.9521,1.9679,-2.5165,3.1737,-5.0446,-3.2397,-6.7836,-7.5122,-10.742,-4.467,4.4288
21,-2.5007,-17.608,-8.0557,-2.6125,-20.136,-23.72,-3.0632,-9.1469,-0.54367,-9.2504,-12.643,-8.0655,-6.7616,-6.6976,-3.5072,2.6892
22,3.8691,-22.239,-16.159,-16.088,-11.719,-57.627,-9.9619,-16.993,8.7917,-3.1572,-26.68,-20.114,-15.707,-14.857,-17.243,-12.676
23,5.4004,-15.084,-11.236,-8.8228,-16.428,-48.24,-4.4208,-3.4168,7.7405,-6.4096,-26.08,-14.621,-10.094,-5.3913,-19.376,-11.143
24,0.39878,-12.756,-9.4055,-6.8396,-20.886,-46.08,-6.0247,-3.7929,7.1892,-5.9722,-18.423,-7.6841,-0.32963,4.9028,-9.301,-5.1392
25,-7.2849,-14.514,0.075247,6.9176,-17.031,1.9353,2.0038,-2.5083,3.1666,-5.0407,-3.1634,-6.804,-7.5586,-10.658,-4.5602,4.4288
26,-2.5208,-17.57,-8.0351,-2.5743,-20.11,-23.697,-3.0471,-9.1384,-0.50099,-9.3001,-12.589,-8.0866,-6.7271,-6.7445,-3.4951,2.6892
27,3.9215,-22.231,-16.236,-16.067,-11.78,-57.665,-9.922,-17.009,8.7376,-3.164,-26.671,-20.087,-15.705,-14.871,-17.258,-12.676
28,5.4746,-15.045,-11.289,-8.8363,-16.393,-48.221,-4.4251,-3.44,7.7393,-6.4189,-26.11,-14.625,-10.049,-5.4063,-19.387,-11.143
29,0.41947,-12.671,-9.3584,-6.8842,-20.843,-46.031,-6.0339,-3.8459,7.2469,-5.9501,-18.48,-7.6714,-0.29812,4.9266,-9.3173,-5.1392
30,-7.2634,-14.516,0.12192,6.8991,-16.983,1.9867,2.0378,-2.5327,3.2233,-5.0167,-3.1756,-6.7901,-7.5317,-10.693,-4.5183,4.4288
31,-2.4639,-17.557,-8.0687,-2.5609,-20.104,-23.789,-3.0317,-9.1753,-0.48528,-9.3067,-12.627,-8.1339,-6.7074,-6.7285,-3.4727,2.6892
32,3.9402,-22.282,-16.233,-16.078,-11.752,-57.622,-9.9067,-16.989,8.7356,-3.2034,-26.642,-20.12,-15.765,-14.883,-17.223,-12.676
33,5.4069,-15.066,-11.28,-8.8586,-16.428,-48.218,-4.3695,-3.3896,7.7244,-6.3654,-26.103,-14.619,-10.087,-5.4285,-19.338,-11.143
34,0.40835,-12.741,-9.4241,-6.9184,-20.93,-46.07,-6.0244,-3.8317,7.2548,-6.0071,-18.416,-7.6718,-0.30855,4.9385,-9.3192,-5.1392
35,-7.2363,-14.503,0.075074,6.8883,-17.021,1.9179,1.991,-2.5778,3.2324,-5.0558,-3.2005,-6.7611,-7.4725,-10.67,-4.5471,4.4288
36,-2.515,-17.533,-8.0322,-2.5652,-20.153,-23.745,-3.0005,-9.2181,-0.51685,-9.2897,-12.662,-8.0582,-6.7224,-6.6736,-3.5494,2.6892
37,3.8766,-22.275,-16.229,-16.134,-11.766,-57.68,-9.9083,-16.952,8.8157,-3.1977,-26.69,-20.1,-15.696,-14.833,-17.284,-12.676
38,5.477,-15.097,-11.246,-8.8567,-16.339,-48.254,-4.3644,-3.3508,7.8079,-6.3894,-26.073,-14.591,-10.018,-5.3475,-19.329,-11.143
39,0.37649,-12.666,-9.3658,-6.8399,-20.924,-46.05,-6.0467,-3.8209,7.2437,-5.9545,-18.482,-7.6629,-0.32121,4.9153,-9.3413,-5.1392
40,-7.2376,-14.51,0.10192,6.8868,-17.019,1.9548,2.0462,-2.5223,3.1659,-5.053,-3.2134,-6.8325,-7.5142,-10.74,-4.5442,4.4288
41,-2.5434,-17.593,-8.078,-2.5333,-20.137,-23.701,-3.0692,-9.171,-0.52792,-9.2911,-12.644,-8.1364,-6.7104,-6.6934,-3.5485,2.6892
42,3.8492,-22.252,-16.168,-16.072,-11.741,-57.66,-9.9348,-17.005,8.8067,-3.1682,-26.67,-20.106,-15.697,-14.891,-17.275,-12.676
43,5.4215,-15.091,-11.327,-8.8147,-16.339,-48.222,-4.4003,-3.3813,7.7827,-6.3697,-26.141,-14.602,-10.07,-5.3464,-19.381,-11.143
44,0.41094,-12.685,-9.4252,-6.8856,-20.916,-46.104,-5.9985,-3.8393,7.2646,-5.9694,-18.429,-7.6251,-0.36037,4.9373,-9.2793,-5.1392
45,2.1176,10.357,7.373,-2.2916,-4.3919,-23.898,-5.4215,-4.0745,9.3892,8.4188,7.2799,-1.9279,7.6688,8.4903,5.9341,-3.2194
46,-3.9556,8.2285,4.1664,1.5513,-14.32,-30.325,5.7204,-4.3779,0.82904,-6.2333,10.38,2.4256,9.2298,7.9348,8.957,3.8727
47,6.7097,4.921,7.1779,2.8459,-11.179,-28.737,8.9421,-1.4831,9.0432,2.8022,6.023,0.94851,2.7005,-0.11117,3.4104,2.481
48,10.42,-5.7131,2.8353,-10.945,-5.2176,-21.679,-1.3847,-12.827,4.9008,0.15459,1.9017,-5.0722,-10.416,-13.556,-10.349,-9.5322
49,6.0948,-7.2862,-1.3169,-12.99,-8.0069,4.9198,-2.7043,-14.2,1.2014,-3.5047,-5.9896,-8.3784,-17.957,-19.941,-16.655,-10.656
50,2.089,10.316,7.3475,-2.2435,-4.3602,-23.868,-5.3782,-4.1596,9.3686,8.3499,7.2987,-1.9625,7.7314,8.5116,5.9695,-3.2194
51,-3.9213,8.2619,4.2012,1.4575,-14.346,-30.325,5.7607,-4.3874,0.84287,-6.2612,10.362,2.4583,9.2024,7.9837,8.9036,3.8727
52,6.6685,4.9504,7.1208,2.8221,-11.224,-28.768,8.9479,-1.4341,9.0564,2.8621,6.0636,0.95949,2.6802,-0.10302,3.3973,2.481
53,10.407,-5.7084,2.8762,-10.922,-5.1596,-21.624,-1.3328,-12.834,4.9196,0.13461,1.9143,-5.0901,-10.375,-13.601,-10.345,-9.5322
54,6.0283,-7.252,-1.3401,-12.931,-7.9718,4.9228,-2.7249,-14.184,1.22,-3.5034,-6.0282,-8.3491,-18.005,-19.915,-16.645,-10.656
55,2.0836,10.289,7.3666,-2.2586,-4.3946,-23.814,-5.428,-4.0748,9.2944,8.4337,7.2685,-1.9335,7.7289,8.5002,5.9249,-3.2194
56,-3.8994,8.2351,4.1491,1.5154,-14.306,-30.289,5.7465,-4.31,0.80062,-6.1772,10.315,2.4857,9.1746,7.9789,8.9058,3.8727
57,6.7309,4.9496,7.1329,2.8695,-11.244,-28.735,8.9553,-1.4709,9.1149,2.8152,5.9944,1.0157,2.6523,-0.16626,3.4069,2.481
58,10.363,-5.6372,2.834,-10.944,-5.1284,-21.695,-1.3449,-12.777,4.859,0.13404,1.926,-5.0971,-10.439,-13.598,-10.402,-9.5322
59,6.0532,-7.2129,-1.3071,-12.963,-7.9969,4.9198,-2.6737,-14.188,1.2212,-3.5617,-6.075,-8.3646,-18.029,-19.937,-16.708,-10.656
60,2.0918,10.341,7.3702,-2.267,-4.3521,-23.858,-5.3456,-4.1034,9.3335,8.3468,7.312,-1.9133,7.6811,8.4799,5.9135,-3.2194
61,-3.9561,8.2885,4.1403,1.5461,-14.253,-30.255,5.6938,-4.377,0.80329,-6.2225,10.362,2.4577,9.1925,7.9967,8.9213,3.8727
