NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,13.187,10.702,7.3812,-4.4703,26.843,3.1207,3.3022,-3.8407,4.6009,9.7175,6.9634,0.81362,0.10196,5.6192,-10.427,-9.9299
1,0.25418,0.57941,1.0423,-5.0204,29.47,-3.0771,0.62935,-5.2121,-4.9225,22.4,-7.8853,-15.838,-19.183,-9.1295,-25.833,-26.193
2,-3.5035,-2.701,-2.4985,-2.2431,23.103,-5.9008,-2.5284,-4.6893,-7.1964,9.6377,-1.562,-13.282,-18.48,-6.8207,-26.149,-15.102
3,-7.7432,-5.6203,-4.0431,-1.8946,10.213,-7.2665,-3.3755,-6.0009,0.77391,4.6529,-0.017253,-7.3143,-13.713,-3.3684,-17.902,-4.5014
4,3.0633,-6.4097,-12.297,-11.019,3.8237,-15.349,-11.809,-13.339,-2.6992,-2.6687,-8.6213,-15.418,-18.187,-16.515,-17.357,-3.6756
5,4.5616,11.619,9.6684,10.278,0.42408,10.293,9.0771,9.1291,5.2415,5.4168,13.502,14.744,17.002,14.564,9.7429,9.2078
6,-1.0713,4.7078,1.0048,4.9797,4.2498,-0.97308,1.4285,-3.5218,-6.6986,1.7231,-3.557,-5.0876,-3.291,-3.2995,-0.77997,0.31242
7,-0.23667,-5.0347,-8.5916,-8.3303,7.655,-10.304,-8.9897,-14.176,-11.059,8.672,-12.572,-17.09,-14.079,-8.7269,-9.8394,-7.7181
8,-13.653,-20.041,-23.422,-22.926,10.675,-27.304,-24.49,-30.933,-16.086,-0.49603,-19.898,-24.5,-21.3,-12.703,-17.372,-8.2189
9,-26.044,-10.721,-6.1343,5.9659,-4.1916,-7.323,0.80403,-6.2239,-11.471,3.6022,-25.439,-30.779,-26.916,-18.713,-15.538,-9.5265
10,4.5924,11.658,9.587,10.267,0.40971,10.266,9.1324,9.0887,5.254,5.4105,13.57,14.648,17.012,14.582,9.6797,9.2078
11,-1.0572,4.7149,0.99821,4.9377,4.2014,-0.97344,1.4257,-3.5072,-6.6708,1.7357,-3.5591,-5.0274,-3.2987,-3.2556,-0.77698,0.31242
12,-0.19195,-5.0498,-8.579,-8.3589,7.6931,-10.369,-8.9694,-14.157,-11.066,8.6244,-12.513,-17.087,-14.047,-8.7009,-9.8106,-7.7181
13,-13.726,-20.048,-23.412,-22.865,10.675,-27.26,-24.512,-30.93,-16.128,-0.48091,-19.86,-24.516,-21.328,-12.767,-17.343,-8.2189
14,-26.055,-10.73,-6.0555,5.9564,-4.1881,-7.3111,0.72686,-6.1643,-11.536,3.6784,-25.429,-30.754,-26.968,-18.647,-15.555,-9.5265
15,4.6489,11.683,9.6441,10.328,0.36754,10.28,9.1238,9.0974,5.1761,5.3864,13.585,14.677,17.079,14.521,9.6977,9.2078
16,-1.1327,4.6695,1.0176,4.9403,4.1893,-0.96913,1.3738,-3.4668,-6.6679,1.6939,-3.5322,-5.101,-3.3213,-3.2245,-0.76773,0.31242
17,-0.2033,-5.0578,-8.583,-8.2785,7.6617,-10.383,-9.004,-14.126,-11.063,8.6248,-12.52,-17.136,-14.063,-8.7025,-9.8529,-7.7181
18,-13.647,-20.095,-23.386,-22.95,10.614,-27.258,-24.472,-30.878,-16.161,-0.47695,-19.921,-24.45,-21.322,-12.714,-17.37,-8.2189
19,-26.067,-10.715,-6.1217,5.9525,-4.1864,-7.2959,0.73772,-6.1562,-11.451,3.583,-25.399,-30.779,-26.962,-18.671,-15.498,-9.5265
20,4.5695,11.668,9.6445,10.294,0.38361,10.279,9.1671,9.1031,5.1767,5.3698,13.573,14.693,17.033,14.525,9.7126,9.2078
21,-1.1445,4.7372,0.98915,4.9494,4.2301,-1.0422,1.3744,-3.4643,-6.6824,1.7213,-3.5866,-5.0737,-3.2895,-3.3107,-0.7318,0.31242
22,-0.21635,-5.0253,-8.6007,-8.3455,7.6502,-10.384,-8.9773,-14.121,-11.062,8.7023,-12.523,-17.091,-14.06,-8.6516,-9.8381,-7.7181
23,-13.679,-20.097,-23.472,-22.939,10.661,-27.296,-24.535,-30.949,-16.124,-0.49555,-19.887,-24.513,-21.248,-12.712,-17.392,-8.2189
24,-25.995,-10.742,-6.1339,5.965,-4.171,-7.3285,0.73947,-6.1894,-11.526,3.6481,-25.361,-30.69,-26.947,-18.678,-15.565,-9.5265
25,4.5854,11.648,9.662,10.299,0.38658,10.274,9.1307,9.1496,5.2597,5.3829,13.538,14.647,17.067,14.527,9.7211,9.2078
26,-1.1411,4.7324,1.0195,4.9822,4.2116,-0.95023,1.4285,-3.5148,-6.6771,1.7131,-3.6081,-5.0648,-3.3464,-3.2951,-0.74776,0.31242
27,-0.25746,-5.0761,-8.5933,-8.3628,7.6451,-10.362,-8.9668,-14.174,-11.018,8.6177,-12.571,-17.132,-14.07,-8.6392,-9.8175,-7.7181
28,-13.675,-20.093,-23.423,-22.881,10.621,-27.255,-24.475,-30.897,-16.105,-0.48622,-19.916,-24.522,-21.274,-12.715,-17.332,-8.2189
29,-25.999,-10.756,-6.0701,5.966,-4.1626,-7.3666,0.8205,-6.1937,-11.459,3.6673,-25.421,-30.761,-27,-18.696,-15.481,-9.5265
30,4.5957,11.626,9.6563,10.274,0.40515,10.285,9.1123,9.1586,5.1791,5.3983,13.578,14.691,17.052,14.54,9.6775,9.2078
31,-1.1401,4.7397,0.97919,4.9204,4.2694,-0.9717,1.4374,-3.4863,-6.7348,1.669,-3.6028,-5.0214,-3.3316,-3.218,-0.76205,0.31242
32,-0.27675,-5.0831,-8.5804,-8.3623,7.7113,-10.354,-9.0351,-14.136,-11.036,8.6202,-12.532,-17.157,-14.041,-8.7251,-9.8113,-7.7181
33,-13.648,-20.019,-23.481,-22.951,10.667,-27.281,-24.507,-30.894,-16.107,-0.5114,-19.93,-24.447,-21.247,-12.766,-17.331,-8.2189
34,-26.001,-10.786,-6.0652,5.9391,-4.1567,-7.2839,0.75094,-6.2083,-11.525,3.594,-25.426,-30.726,-26.978,-18.713,-15.545,-9.5265
35,4.5813,11.64,9.6556,10.315,0.41045,10.218,9.0834,9.1183,5.191,5.4069,13.565,14.723,17.005,14.576,9.6836,9.2078
36,-1.0847,4.7023,1.0166,4.9463,4.2381,-0.95346,1.3533,-3.4919,-6.691,1.7444,-3.5141,-5.0933,-3.3302,-3.2829,-0.72802,0.31242
37,-0.21428,-5.0544,-8.5969,-8.2954,7.7274,-10.314,-8.9999,-14.148,-11.083,8.63,-12.535,-17.066,-14.085,-8.7117,-9.8953,-7.7181
38,-13.711,-20.06,-23.432,-22.88,10.702,-27.275,-24.548,-30.939,-16.121,-0.46855,-19.866,-24.509,-21.324,-12.682,-17.326,-8.2189
39,-26.077,-10.755,-6.1138,5.934,-4.1632,-7.3388,0.75149,-6.2161,-11.471,3.6608,-25.416,-30.754,-26.971,-18.651,-15.487,-9.5265
40,4.5619,11.627,9.6281,10.254,0.35235,10.295,9.1656,9.0682,5.2057,5.3745,13.529,14.728,17.019,14.6,9.723,9.2078
41,-1.148,4.7014,1.0447,4.9906,4.242,-0.98137,1.4241,-3.5032,-6.6614,1.6593,-3.5733,-5.0854,-3.3356,-3.2392,-0.76548,0.31242
42,-0.22538,-4.9962,-8.5702,-8.2986,7.7261,-10.326,-9.0057,-14.116,-11.02,8.6961,-12.545,-17.081,-14.091,-8.6665,-9.8641,-7.7181
43,-13.67,-20.1,-23.457,-22.869,10.648,-27.295,-24.541,-30.887,-16.098,-0.54634,-19.886,-24.506,-21.269,-12.713,-17.309,-8.2189
44,-26.052,-10.734,-6.1486,5.8814,-4.1177,-7.2927,0.78215,-6.2186,-11.522,3.6549,-25.444,-30.701,-26.957,-18.667,-15.544,-9.5265
45,4.5949,11.702,9.6709,10.306,0.37612,10.288,9.1635,9.0632,5.2313,5.3993,13.535,14.721,17.006,14.518,9.7302,9.2078
46,-1.1507,4.6829,1.014,4.9943,4.213,-1.0351,1.3689,-3.4624,-6.6579,1.6991,-3.524,-5.0529,-3.3181,-3.2708,-0.71378,0.31242
47,-0.21209,-5.0562,-8.5715,-8.2965,7.6582,-10.383,-8.9688,-14.092,-10.999,8.6663,-12.55,-17.073,-14.006,-8.6709,-9.8858,-7.7181
48,-13.676,-20.09,-23.443,-22.886,10.651,-27.256,-24.463,-30.955,-16.157,-0.49832,-19.882,-24.505,-21.301,-12.74,-17.341,-8.2189
49,-26.002,-10.778,-6.115,5.9203,-4.1535,-7.3043,0.81095,-6.1536,-11.512,3.6048,-25.403,-30.688,-26.933,-18.716,-15.568,-9.5265
50,4.5708,11.64,9.6046,10.334,0.36033,10.3,9.0865,9.1285,5.2147,5.4116,13.5,14.718,16.997,14.593,9.6696,9.2078
51,-1.0586,4.6848,0.96867,4.9332,4.2583,-1.028,1.4045,-3.4911,-6.6833,1.7085,-3.5806,-5.0424,-3.3599,-3.2661,-0.73953,0.31242
